Column1,Column2,Column3
0,0.00689596,
0.011488403,0.006958918,
0.022976806,0.006959651,
0.034465209,0.006960566,
0.045953612,0.006961947,
0.057442015,0.006963329,
0.068930419,0.006964434,
0.080418822,0.006965321,
0.091907225,0.006966208,
0.103395628,0.006967095,
0.114884031,0.006967982,
0.126372434,0.006970537,
0.137860837,0.006985384,
0.14934924,0.007000232,
0.160837643,0.00701508,
0.172326046,0.007029928,
0.183814449,0.007044776,
0.195302852,0.007059623,
0.206791256,0.007074471,
0.218279659,0.007089319,
0.229768062,0.007104167,
0.241256465,0.007119015,
0.252744868,0.007137804,
0.264233271,0.007169144,
0.275721674,0.007200485,
0.287210077,0.007231826,
0.29869848,0.007263166,
0.310186883,0.007294507,
0.321675286,0.007325848,
0.33316369,0.007357188,
0.344652093,0.007388529,
0.356140496,0.00741987,
0.367628899,0.00745121,
0.379117302,0.007482551,
0.390605705,0.007516125,
0.402094108,0.007554241,
0.413582511,0.007592356,
0.425070914,0.007630472,
0.436559317,0.007668588,
0.44804772,0.007706704,
0.459536124,0.00774482,
0.471024527,0.007782936,
0.48251293,0.007821052,
0.494001333,0.007859168,
0.505489736,0.007897284,
0.516978139,0.0079354,
0.528466542,0.007973516,
0.539954945,0.008011632,
0.551443348,0.008049748,
0.562931751,0.008087864,
0.574420154,0.00812598,
0.585908557,0.008164719,
0.597396961,0.008205213,
0.608885364,0.008245708,
0.620373767,0.008286202,
0.63186217,0.008326697,
0.643350573,0.008367191,
0.654838976,0.008407686,
0.666327379,0.00844818,
0.677815782,0.008488675,
0.689304185,0.008529169,
0.700792588,0.008569663,
0.712280991,0.008610158,
0.723769395,0.008650652,
0.735257798,0.008691147,
0.746746201,0.008731641,
0.758234604,0.008772136,
0.769723007,0.00881263,
0.78121141,0.008852621,
0.792699813,0.008890585,
0.804188216,0.00892855,
0.815676619,0.008966515,
0.827165022,0.009004479,
0.838653425,0.009042444,
0.850141829,0.009080409,
0.861630232,0.009118373,
0.873118635,0.009156338,
0.884607038,0.009194302,
0.896095441,0.009232267,
0.907583844,0.009270232,
0.919072247,0.009308196,
0.93056065,0.009346161,
0.942049053,0.009384126,
0.953537456,0.00942209,
0.965025859,0.009460055,
0.976514262,0.009499387,
0.988002666,0.009540485,
0.999491069,0.009581583,
1.01097947,0.00962268,
1.02246787,0.009663778,
1.03395628,0.009704876,
1.04544468,0.009745974,
1.05693308,0.009787072,
1.06842149,0.009828169,
1.07990989,0.009869267,
1.09139829,0.009910365,
1.1028867,0.009951463,
1.1143751,0.009992561,
1.1258635,0.010033659,
1.13735191,0.010074756,
1.14884031,0.010115854,
1.16032871,0.010156952,
1.17181711,0.010199246,
1.18330552,0.010243714,
1.19479392,0.010288183,
1.20628232,0.010332651,
1.21777073,0.010377119,
1.22925913,0.010421587,
1.24074753,0.010466056,
1.25223594,0.010510524,
1.26372434,0.010554992,
1.27521274,0.01059946,
1.28670115,0.010643928,
1.29818955,0.010688397,
1.30967795,0.010732865,
1.32116636,0.010777333,
1.33265476,0.010821801,
1.34414316,0.010866269,
1.35563156,0.010910738,
1.36711997,0.010957737,
1.37860837,0.011006348,
1.39009677,0.011054959,
1.40158518,0.01110357,
1.41307358,0.011152182,
1.42456198,0.011200793,
1.43605039,0.011249404,
1.44753879,0.011298015,
1.45902719,0.011346626,
1.4705156,0.011395237,
1.482004,0.011443848,
1.4934924,0.011492459,
1.5049808,0.01154107,
1.51646921,0.011589681,
1.52795761,0.011638292,
1.53944601,0.011686903,
1.55093442,0.011735514,
1.56242282,0.011787464,
1.57391122,0.011843239,
1.58539963,0.011899014,
1.59688803,0.011954789,
1.60837643,0.012010564,
1.61986484,0.012066339,
1.63135324,0.012122113,
1.64284164,0.012177888,
1.65433004,0.012233663,
1.66581845,0.012289438,
1.67730685,0.012345213,
1.68879525,0.012400988,
1.70028366,0.012456763,
1.71177206,0.012512538,
1.72326046,0.012568312,
1.73474887,0.012624087,
1.74623727,0.012679862,
1.75772567,0.012736167,
1.76921408,0.012792618,
1.78070248,0.012849068,
1.79219088,0.012905519,
1.80367928,0.012961969,
1.81516769,0.01301842,
1.82665609,0.01307487,
1.83814449,0.013131321,
1.8496329,0.013187771,
1.8611213,0.013244222,
1.8726097,0.013300673,
1.88409811,0.013357123,
1.89558651,0.013413574,
1.90707491,0.013470024,
1.91856332,0.013526475,
1.93005172,0.013582925,
1.94154012,0.013639376,
1.95302852,0.013694994,
1.96451693,0.013753947,
1.97600533,0.0138129,
1.98749373,0.013871853,
1.99898214,0.013930806,
2.01047054,0.013989759,
2.02195894,0.014048712,
2.03344735,0.014107665,
2.04493575,0.014166618,
2.05642415,0.014225571,
2.06791256,0.014284524,
2.07940096,0.014343477,
2.09088936,0.01440243,
2.10237777,0.014461383,
2.11386617,0.014520336,
2.12535457,0.014579289,
2.13684297,0.014638242,
2.14833138,0.01470336,
2.15981978,0.014768733,
2.17130818,0.014834106,
2.18279659,0.01489948,
2.19428499,0.014964853,
2.20577339,0.015030227,
2.2172618,0.0150956,
2.2287502,0.015160973,
2.2402386,0.015226347,
2.25172701,0.01529172,
2.26321541,0.015357094,
2.27470381,0.015422467,
2.28619221,0.01548784,
2.29768062,0.015553214,
2.30916902,0.015618587,
2.32065742,0.015683961,
2.33214583,0.015744958,
2.34363423,0.015819071,
2.35512263,0.015893184,
2.36661104,0.015967297,
2.37809944,0.01604141,
2.38958784,0.016115523,
2.40107625,0.016189636,
2.41256465,0.016263749,
2.42405305,0.016337862,
2.43554145,0.016411975,
2.44702986,0.016486088,
2.45851826,0.016560201,
2.47000666,0.016634314,
2.48149507,0.016708427,
2.49298347,0.01678254,
2.50447187,0.016856653,
2.51596028,0.016930766,
2.52744868,0.017005867,
2.53893708,0.017087302,
2.55042549,0.017168737,
2.56191389,0.017250172,
2.57340229,0.017331607,
2.58489069,0.017413042,
2.5963791,0.017494477,
2.6078675,0.017575912,
2.6193559,0.017657348,
2.63084431,0.017738783,
2.64233271,0.017820218,
2.65382111,0.017901653,
2.66530952,0.017983088,
2.67679792,0.018064523,
2.68828632,0.018145958,
2.69977473,0.018227393,
2.71126313,0.018308828,
2.72275153,0.018385229,
2.73423993,0.018477223,
2.74572834,0.018569217,
2.75721674,0.01866121,
2.76870514,0.018753204,
2.78019355,0.018845198,
2.79168195,0.018937192,
2.80317035,0.019029185,
2.81465876,0.019121179,
2.82614716,0.019213173,
2.83763556,0.019305167,
2.84912397,0.019397161,
2.86061237,0.019489154,
2.87210077,0.019581148,
2.88358918,0.019673142,
2.89507758,0.019765136,
2.90656598,0.019857129,
2.91805438,0.019951871,
2.92954279,0.020052751,
2.94103119,0.020153631,
2.95251959,0.020254511,
2.964008,0.02035539,
2.9754964,0.02045627,
2.9869848,0.02055715,
2.99847321,0.02065803,
3.00996161,0.02075891,
3.02145001,0.020859789,
3.03293842,0.020960669,
3.04442682,0.021061549,
3.05591522,0.021162429,
3.06740362,0.021263309,
3.07889203,0.021364188,
3.09038043,0.021465068,
3.10186883,0.021565948,
3.11335724,0.02165966,
3.12484564,0.021771477,
3.13633404,0.021883294,
3.14782245,0.021995111,
3.15931085,0.022106928,
3.17079925,0.022218745,
3.18228766,0.022330562,
3.19377606,0.022442379,
3.20526446,0.022554196,
3.21675286,0.022666013,
3.22824127,0.02277783,
3.23972967,0.022889648,
3.25121807,0.023001465,
3.26270648,0.023113282,
3.27419488,0.023225099,
3.28568328,0.023336916,
3.29717169,0.023448733,
3.30866009,0.023574074,
3.32014849,0.02371383,
3.3316369,0.023853587,
3.3431253,0.023993343,
3.3546137,0.024133099,
3.3661021,0.024272855,
3.37759051,0.024412611,
3.38907891,0.024552367,
3.40056731,0.024692124,
3.41205572,0.02483188,
3.42354412,0.024971636,
3.43503252,0.025111392,
3.44652093,0.025251148,
3.45800933,0.025390905,
3.46949773,0.025530661,
3.48098614,0.025670417,
3.49247454,0.025810173,
3.50396294,0.025940498,
3.51545134,0.026093906,
3.52693975,0.026247313,
3.53842815,0.026400721,
3.54991655,0.026554128,
3.56140496,0.026707536,
3.57289336,0.026860943,
3.58438176,0.027014351,
3.59587017,0.027167759,
3.60735857,0.027321166,
3.61884697,0.027474574,
3.63033538,0.027627981,
3.64182378,0.027781389,
3.65331218,0.027934796,
3.66480059,0.028088204,
3.67628899,0.028241611,
3.68777739,0.028395019,
3.69926579,0.028557415,
3.7107542,0.028724475,
3.7222426,0.028891536,
3.733731,0.029058596,
3.74521941,0.029225656,
3.75670781,0.029392717,
3.76819621,0.029559777,
3.77968462,0.029726837,
3.79117302,0.029893898,
3.80266142,0.030060958,
3.81414983,0.030228018,
3.82563823,0.030395079,
3.83712663,0.030562139,
3.84861503,0.030729199,
3.86010344,0.03089626,
3.87159184,0.03106332,
3.88308024,0.03123038,
3.89456865,0.031412192,
3.90605705,0.031626557,
3.91754545,0.031840923,
3.92903386,0.032055288,
3.94052226,0.032269654,
3.95201066,0.032484019,
3.96349907,0.032698385,
3.97498747,0.03291275,
3.98647587,0.033127115,
3.99796427,0.033341481,
4.00945268,0.033555846,
4.02094108,0.033770212,
4.03242948,0.033984577,
4.04391789,0.034198943,
4.05540629,0.034413308,
4.06689469,0.034627674,
4.0783831,0.034842039,
4.0898715,0.035099851,
4.1013599,0.035366363,
4.11284831,0.035632875,
4.12433671,0.035899387,
4.13582511,0.0361659,
4.14731351,0.036432412,
4.15880192,0.036698924,
4.17029032,0.036965437,
4.18177872,0.037231949,
4.19326713,0.037498461,
4.20475553,0.037764974,
4.21624393,0.038031486,
4.22773234,0.038297998,
4.23922074,0.03856451,
4.25070914,0.038831023,
4.26219755,0.039097535,
4.27368595,0.039364047,
4.28517435,0.039630353,
4.29666275,0.039917487,
4.30815116,0.040204621,
4.31963956,0.040491756,
4.33112796,0.04077889,
4.34261637,0.041066024,
4.35410477,0.041353159,
4.36559317,0.041640293,
4.37708158,0.041927427,
4.38856998,0.042214562,
4.40005838,0.042501696,
4.41154679,0.04278883,
4.42303519,0.043075965,
4.43452359,0.043363099,
4.446012,0.043650233,
4.4575004,0.043937368,
4.4689888,0.044225497,
4.4804772,0.044641063,
4.49196561,0.04505663,
4.50345401,0.045472196,
4.51494241,0.045887763,
4.52643082,0.046303329,
4.53791922,0.046718896,
4.54940762,0.047134462,
4.56089603,0.047550028,
4.57238443,0.047965595,
4.58387283,0.048381161,
4.59536124,0.048796728,
4.60684964,0.049212294,
4.61833804,0.049627861,
4.62982644,0.050043427,
4.64131485,0.050458994,
4.65280325,0.05087456,
4.66429165,0.05130553,
4.67578006,0.051910918,
4.68726846,0.052516307,
4.69875686,0.053121695,
4.71024527,0.053727084,
4.72173367,0.054332473,
4.73322207,0.054937861,
4.74471048,0.05554325,
4.75619888,0.056148638,
4.76768728,0.056754027,
4.77917568,0.057359415,
4.79066409,0.057964804,
4.80215249,0.058570192,
4.81364089,0.059175581,
4.8251293,0.059780969,
4.8366177,0.060386358,
4.8481061,0.060991746,
4.85959451,0.061639744,
4.87108291,0.062478892,
4.88257131,0.06331804,
4.89405972,0.064157189,
4.90554812,0.064996337,
4.91703652,0.065835485,
4.92852492,0.066674634,
4.94001333,0.067513782,
4.95150173,0.06835293,
4.96299013,0.06924997,
4.97447854,0.070168884,
4.98596694,0.071087799,
4.99745534,0.072006713,
5.00894375,0.072925627,
5.02043215,0.073844542,
5.03192055,0.074763456,
5.04340896,0.075682371,
5.05489736,0.076824959,
5.06638576,0.078042045,
5.07787416,0.079259131,
5.08936257,0.080476217,
5.10085097,0.081693303,
5.11233937,0.082910389,
5.12382778,0.084127475,
5.13531618,0.085344561,
5.14680458,0.086561647,
5.15829299,0.087778733,
5.16978139,0.088995819,
5.18126979,0.090212905,
5.1927582,0.091657143,
5.2042466,0.093981003,
5.215735,0.096304862,
5.2272234,0.098628722,
5.23871181,0.100952582,
5.25020021,0.103276441,
5.26168861,0.106125843,
5.27317702,0.109136848,
5.28466542,0.112147853,
5.29615382,0.115158859,
5.30764223,0.118169864,
5.31913063,0.121639975,
5.33061903,0.126065097,
5.34210744,0.130490218,
5.35359584,0.13491534,
5.36508424,0.139340461,
5.37657265,0.143765583,
5.38806105,0.149974226,
5.39954945,0.156415807,
5.41103785,0.164192905,
5.42252626,0.178764358,
5.43401466,0.190517473,
5.44550306,0.141990887,
5.45699147,0.118102457,
5.46847987,0.108917399,
5.47996827,0.095420361,
5.49145668,0.086005515,
5.50294508,0.083556619,
5.51443348,0.081107723,
5.52592189,0.078658827,
5.53741029,0.074822224,
5.54889869,0.073180444,
5.56038709,0.071655944,
5.5718755,0.070131445,
5.5833639,0.068606945,
5.5948523,0.066916541,
5.60634071,0.065187547,
5.61782911,0.063458553,
5.62931751,0.061729559,
5.64080592,0.060009854,
5.65229432,0.058699536,
5.66378272,0.057360315,
5.67527113,0.0559108,
5.68675953,0.054461285,
5.69824793,0.05301177,
5.70973633,0.051562256,
5.72122474,0.050112741,
5.73271314,0.048663226,
5.74420154,0.047213712,
5.75568995,0.045766907,
5.76717835,0.044321913,
5.77866675,0.042876919,
5.79015516,0.041431926,
5.80164356,0.039986932,
5.81313196,0.038541938,
5.82462037,0.037096945,
5.83610877,0.035576799,
5.84759717,0.034045154,
5.85908557,0.032113816,
5.87057398,0.029783938,
5.88206238,0.027454059,
5.89355078,0.025124181,
5.90503919,0.022794302,
5.91652759,0.020483533,
5.92801599,0.018355478,
5.9395044,0.016227424,
5.9509928,0.014099369,
5.9624812,0.011971315,
5.97396961,0.009835641,
5.98545801,0.007650317,
5.99694641,0.004785296,
6.00843481,0.001542939,
6.01992322,-0.001969759,
6.03141162,-0.005482457,
6.04290002,-0.008995155,
6.05438843,-0.012507852,
6.06587683,-0.01602055,
6.07736523,-0.019533248,
6.08885364,-0.023045946,
6.10034204,-0.026558643,
6.11183044,-0.030071341,
6.12331885,-0.033584039,
6.13480725,-0.037472281,
6.14629565,-0.042108258,
6.15778406,-0.047976722,
6.16927246,-0.053845186,
6.18076086,-0.059713649,
6.19224926,-0.065582113,
6.20373767,-0.071450577,
6.21522607,-0.07731904,
6.22671447,-0.083187504,
6.23820288,-0.089182558,
6.24969128,-0.101157054,
6.26117968,-0.11313155,
6.27266809,-0.125197196,
6.28415649,-0.139155928,
6.29564489,-0.166393706,
6.3071333,-0.20636659,
6.3186217,-0.230218181,
6.3301101,-0.263488708,
6.3415985,-0.460897319,
6.35308691,-0.405939611,
6.36457531,-0.342458598,
6.37606371,-0.294570334,
6.38755212,-0.276366862,
6.39904052,-0.25816339,
6.41052892,-0.245416821,
6.42201733,-0.235430373,
6.43350573,-0.225443925,
6.44499413,-0.215457476,
6.45648254,-0.205471028,
6.46797094,-0.196669877,
6.47945934,-0.191977564,
6.49094774,-0.187285251,
6.50243615,-0.182592939,
6.51392455,-0.177900626,
6.52541295,-0.173208313,
6.53690136,-0.17091023,
6.54838976,-0.169273237,
6.55987816,-0.167636244,
6.57136657,-0.165999252,
6.58285497,-0.164362259,
6.59434337,-0.163307115,
6.60583178,-0.163364973,
6.61732018,-0.163422832,
6.62880858,-0.16348069,
6.64029698,-0.163538548,
6.65178539,-0.163596406,
6.66327379,-0.163654264,
6.67476219,-0.163712122,
6.6862506,-0.16376998,
6.697739,-0.163827838,
6.7092274,-0.163885697,
6.72071581,-0.163943555,
6.73220421,-0.159744786,
6.74369261,-0.160510838,
6.75518102,-0.16127689,
6.76666942,-0.162042942,
6.77815782,-0.162808993,
6.78964622,-0.163575045,
6.80113463,-0.164341097,
6.81262303,-0.165107149,
6.82411143,-0.165873201,
6.83559984,-0.166639252,
6.84708824,-0.167405304,
6.85857664,-0.168171356,
6.87006505,-0.168937408,
6.88155345,-0.16970346,
6.89304185,-0.170469512,
6.90453026,-0.171235563,
6.91601866,-0.172001615,
6.92750706,-0.172860323,
6.93899547,-0.17387906,
6.95048387,-0.174897796,
6.96197227,-0.175916533,
6.97346067,-0.176935269,
6.98494908,-0.177954006,
6.99643748,-0.178972742,
7.00792588,-0.179991478,
7.01941429,-0.181010215,
7.03090269,-0.182028951,
7.04239109,-0.183047688,
7.0538795,-0.184066424,
7.0653679,-0.185085161,
7.0768563,-0.186103897,
7.08834471,-0.187122633,
7.09983311,-0.18814137,
7.11132151,-0.189160106,
7.12280991,-0.185491111,
7.13429832,-0.186380105,
7.14578672,-0.1872691,
7.15727512,-0.188158094,
7.16876353,-0.189047089,
7.18025193,-0.189936083,
7.19174033,-0.190825078,
7.20322874,-0.191714072,
7.21471714,-0.192603067,
7.22620554,-0.193492061,
7.23769395,-0.194381056,
7.24918235,-0.19527005,
7.26067075,-0.196159045,
7.27215915,-0.197048039,
7.28364756,-0.197937034,
7.29513596,-0.198826028,
7.30662436,-0.199715023,
7.31811277,-0.20053842,
7.32960117,-0.201306288,
7.34108957,-0.202074157,
7.35257798,-0.202842025,
7.36406638,-0.203609894,
7.37555478,-0.204377763,
7.38704319,-0.205145631,
7.39853159,-0.2059135,
7.41001999,-0.206681368,
7.42150839,-0.207449237,
7.4329968,-0.208217105,
7.4444852,-0.208984974,
7.4559736,-0.209752843,
7.46746201,-0.210520711,
7.47895041,-0.21128858,
7.49043881,-0.212056448,
7.50192722,-0.212824317,
7.51341562,-0.208758442,
7.52490402,-0.209413174,
7.53639243,-0.210067907,
7.54788083,-0.21072264,
7.55936923,-0.211377373,
7.57085763,-0.212032105,
7.58234604,-0.212686838,
7.59383444,-0.213341571,
7.60532284,-0.213996304,
7.61681125,-0.214651036,
7.62829965,-0.215305769,
7.63978805,-0.215960502,
7.65127646,-0.216615235,
7.66276486,-0.217269967,
7.67425326,-0.2179247,
7.68574167,-0.218579433,
7.69723007,-0.219234166,
7.70871847,-0.219809818,
7.72020688,-0.220354155,
7.73169528,-0.220898491,
7.74318368,-0.221442827,
7.75467208,-0.221987164,
7.76616049,-0.2225315,
7.77764889,-0.223075836,
7.78913729,-0.223620173,
7.8006257,-0.224164509,
7.8121141,-0.224708846,
7.8236025,-0.225253182,
7.83509091,-0.225797518,
7.84657931,-0.226341855,
7.85806771,-0.226886191,
7.86955612,-0.227430527,
7.88104452,-0.227974864,
7.89253292,-0.2285192,
7.90402132,-0.22417654,
7.91550973,-0.224667572,
7.92699813,-0.225158604,
7.93848653,-0.225649635,
7.94997494,-0.226140667,
7.96146334,-0.226631699,
7.97295174,-0.227122731,
7.98444015,-0.227613762,
7.99592855,-0.228104794,
8.00741695,-0.228595826,
8.01890536,-0.229086857,
8.03039376,-0.229577889,
8.04188216,-0.230068921,
8.05337056,-0.230559953,
8.06485897,-0.231050984,
8.07634737,-0.231542016,
8.08783577,-0.232033048,
8.09932418,-0.232469545,
8.11081258,-0.232899383,
8.12230098,-0.233329221,
8.13378939,-0.233759059,
8.14527779,-0.234188897,
8.15676619,-0.234618735,
8.1682546,-0.235048573,
8.179743,-0.235478411,
8.1912314,-0.235908249,
8.2027198,-0.236338086,
8.21420821,-0.236767924,
8.22569661,-0.237197762,
8.23718501,-0.2376276,
8.24867342,-0.238057438,
8.26016182,-0.238487276,
8.27165022,-0.238917114,
8.28313863,-0.239346952,
8.29462703,-0.234880291,
8.30611543,-0.235290549,
8.31760384,-0.235700806,
8.32909224,-0.236111063,
8.34058064,-0.236521321,
8.35206904,-0.236931578,
8.36355745,-0.237341836,
8.37504585,-0.237752093,
8.38653425,-0.238162351,
8.39802266,-0.238572608,
8.40951106,-0.238982866,
8.42099946,-0.239393123,
8.43248787,-0.239803381,
8.44397627,-0.240213638,
8.45546467,-0.240623896,
8.46695308,-0.241034153,
8.47844148,-0.241443601,
8.48992988,-0.24184157,
8.50141829,-0.242239538,
8.51290669,-0.242637506,
8.52439509,-0.243035474,
8.53588349,-0.243433443,
8.5473719,-0.243831411,
8.5588603,-0.244229379,
8.5703487,-0.244627347,
8.58183711,-0.245025316,
8.59332551,-0.245423284,
8.60481391,-0.245821252,
8.61630232,-0.24621922,
8.62779072,-0.246617189,
8.63927912,-0.247015157,
8.65076753,-0.247413125,
8.66225593,-0.247811093,
8.67374433,-0.243336877,
8.68523273,-0.243730914,
8.69672114,-0.244124951,
