X1,X2,X3,X4,Tavg,Trip,Tcog,Navg,Nrip,Ncog
10.075,10.925,16.075,13.925,1458.1,19.12,20.71,0.6864366729678638,0.2232704402515726,0.42857142857143005
10.075,10.925,16.075,14.0,1452.24,19.62,20.74,0.547967863894142,0.38050314465408835,0.4714285714285695
10.075,10.925,16.075,14.075,1464.37,20.2,20.71,0.8345935727788277,0.562893081761006,0.42857142857143005
10.075,10.925,16.075,14.15,1467.72,19.09,20.61,0.9137523629489634,0.2138364779874213,0.285714285714285
10.075,10.925,16.15,13.85,1431.16,19.88,20.96,0.04985822306238494,0.4622641509433959,0.7857142857142875
10.075,10.925,16.15,13.925,1450.78,19.65,20.84,0.5134688090737252,0.3899371069182385,0.6142857142857145
10.075,10.925,16.15,14.0,1451.96,19.56,20.64,0.5413516068052957,0.36163522012578575,0.3285714285714295
10.075,10.925,16.15,14.075,1434.85,19.49,20.84,0.13705103969754168,0.33962264150943344,0.6142857142857145
10.075,10.925,16.15,14.15,1463.58,19.97,20.57,0.8159262759924392,0.4905660377358487,0.228571428571429
10.075,11.0,15.85,13.85,1441.56,20.23,20.78,0.29560491493383767,0.5723270440251573,0.5285714285714306
10.075,11.0,15.85,13.925,1441.88,20.21,20.82,0.3031663516068094,0.5660377358490569,0.5857142857142865
10.075,11.0,15.85,14.0,1437.37,19.98,20.72,0.19659735349716326,0.4937106918238995,0.4428571428571415
10.075,11.0,15.85,14.075,1464.78,19.38,21.01,0.8442816635160697,0.30503144654088016,0.8571428571428601
10.075,11.0,15.85,14.15,1467.47,19.45,20.98,0.9078449905482072,0.32704402515723247,0.8142857142857155
10.075,11.0,15.924999999999999,13.85,1436.42,20.07,20.84,0.17414933837429417,0.5220125786163523,0.6142857142857145
10.075,11.0,15.924999999999999,13.925,1437.56,20.02,20.86,0.20108695652173922,0.5062893081761005,0.6428571428571425
10.075,11.0,15.924999999999999,14.0,1435.82,19.86,20.85,0.15997164461247618,0.45597484276729544,0.628571428571431
10.075,11.0,15.924999999999999,14.075,1465.27,20.13,20.9,0.855860113421552,0.5408805031446537,0.6999999999999985
10.075,11.0,15.924999999999999,14.15,1466.96,19.22,20.91,0.8957939508506649,0.2547169811320751,0.714285714285715
10.075,11.0,16.0,13.85,1459.77,19.71,20.83,0.7258979206049166,0.4088050314465411,0.599999999999998
10.075,11.0,16.0,13.925,1464.23,19.53,20.81,0.8312854442344073,0.3522012578616356,0.57142857142857
10.075,11.0,16.0,14.0,1464.76,19.4,20.77,0.8438090737240097,0.3113207547169807,0.514285714285714
10.075,11.0,16.0,14.075,1463.63,19.14,20.92,0.8171077504725947,0.2295597484276731,0.7285714285714315
10.075,11.0,16.0,14.15,1462.11,19.75,20.84,0.7811909262759923,0.42138364779874216,0.6142857142857145
10.075,11.0,16.075,13.85,1437.64,20.0,20.96,0.20297731568998484,0.5,0.7857142857142875
10.075,11.0,16.075,13.925,1464.34,19.25,20.93,0.8338846880907377,0.2641509433962264,0.742857142857143
10.075,11.0,16.075,14.0,1465.39,19.21,20.73,0.8586956521739177,0.2515723270440254,0.457142857142858
10.075,11.0,16.075,14.075,1464.58,18.98,21.01,0.8395557655954637,0.17924528301886802,0.8571428571428601
10.075,11.0,16.075,14.15,1465.49,18.96,20.88,0.8610586011342181,0.17295597484276753,0.6714285714285705
10.075,11.0,16.15,13.85,1445.48,19.53,20.77,0.38823251417769583,0.3522012578616356,0.514285714285714
10.075,11.0,16.15,13.925,1436.47,19.72,20.86,0.17533081285444432,0.4119496855345908,0.6428571428571425
10.075,11.0,16.15,14.0,1463.61,19.25,20.69,0.8166351606805292,0.2641509433962264,0.400000000000002
10.075,11.0,16.15,14.075,1463.78,18.88,20.81,0.8206521739130451,0.14779874213836444,0.57142857142857
10.075,11.0,16.15,14.15,1470.15,18.89,20.56,0.9711720226843147,0.15094339622641526,0.21428571428571247
10.075,11.075,15.85,13.85,1454.26,20.88,20.74,0.5956994328922512,0.7767295597484274,0.4714285714285695
10.075,11.075,15.85,13.925,1442.02,20.15,20.78,0.30647448015122986,0.5471698113207543,0.5285714285714306
10.075,11.075,15.85,14.0,1466.68,19.81,20.68,0.8891776937618187,0.4402515723270436,0.3857142857142855
10.075,11.075,15.85,14.075,1468.97,20.02,20.67,0.9432892249527441,0.5062893081761005,0.37142857142857405
10.075,11.075,15.85,14.15,1469.24,20.22,20.65,0.9496691871455604,0.5691823899371066,0.342857142857141
10.075,11.075,15.924999999999999,13.85,1455.65,20.17,20.85,0.6285444234404578,0.5534591194968559,0.628571428571431
10.075,11.075,15.924999999999999,13.925,1453.81,20.66,20.73,0.5850661625708892,0.7075471698113208,0.457142857142858
10.075,11.075,15.924999999999999,14.0,1438.53,20.13,20.81,0.22400756143667375,0.5408805031446537,0.57142857142857
10.075,11.075,15.924999999999999,14.075,1439.13,20.07,20.75,0.23818525519849174,0.5220125786163523,0.485714285714286
10.075,11.075,15.924999999999999,14.15,1438.76,20.3,20.69,0.2294423440453698,0.5943396226415096,0.400000000000002
10.075,11.075,16.0,13.85,1455.14,20.09,20.86,0.6164933837429155,0.5283018867924528,0.6428571428571425
10.075,11.075,16.0,13.925,1456.7,19.8,20.8,0.6533553875236326,0.43710691823899395,0.5571428571428585
10.075,11.075,16.0,14.0,1451.22,20.47,20.73,0.5238657844990573,0.6477987421383644,0.457142857142858
10.075,11.075,16.0,14.075,1438.66,19.89,20.74,0.22707939508506952,0.4654088050314467,0.4714285714285695
10.075,11.075,16.0,14.15,1439.04,20.12,20.71,0.23605860113421606,0.5377358490566041,0.42857142857143005
10.075,11.075,16.075,13.85,1451.52,19.68,20.76,0.5309546313799637,0.39937106918238985,0.5000000000000026
10.075,11.075,16.075,13.925,1453.45,19.64,20.65,0.5765595463138027,0.38679245283018887,0.342857142857141
10.075,11.075,16.075,14.0,1453.27,19.53,20.64,0.5723062381852567,0.3522012578616356,0.3285714285714295
10.075,11.075,16.075,14.075,1462.83,19.9,20.81,0.7982041587901707,0.4685534591194964,0.57142857142857
10.075,11.075,16.075,14.15,1468.33,19.65,20.57,0.928166351606806,0.3899371069182385,0.228571428571429
10.075,11.075,16.15,13.85,1451.29,19.61,20.74,0.5255198487712676,0.37735849056603754,0.4714285714285695
10.075,11.075,16.15,13.925,1453.45,19.41,20.67,0.5765595463138027,0.3144654088050315,0.37142857142857405
10.075,11.075,16.15,14.0,1454.2,19.48,20.62,0.5942816635160711,0.33647798742138374,0.30000000000000154
10.075,11.075,16.15,14.075,1456.17,19.41,20.52,0.6408317580340303,0.3144654088050315,0.1571428571428565
10.075,11.075,16.15,14.15,1462.87,19.7,20.73,0.7991493383742908,0.4056603773584903,0.457142857142858
10.075,11.15,15.85,13.85,1459.03,20.4,20.79,0.7084120982986782,0.6257861635220121,0.542857142857142
10.075,11.15,15.85,13.925,1457.57,20.39,20.7,0.6739130434782614,0.6226415094339625,0.4142857142857135
10.075,11.15,15.85,14.0,1468.0,20.59,20.66,0.9203686200378096,0.6855345911949685,0.3571428571428575
10.075,11.15,15.85,14.075,1443.28,21.01,20.68,0.33624763705104066,0.8176100628930822,0.3857142857142855
10.075,11.15,15.85,14.15,1442.67,21.26,20.63,0.321833648393198,0.8962264150943402,0.314285714285713
10.075,11.15,15.924999999999999,13.85,1459.15,20.26,20.81,0.711247637051044,0.5817610062893087,0.57142857142857
10.075,11.15,15.924999999999999,13.925,1456.79,20.29,20.82,0.6554820415879029,0.5911949685534589,0.5857142857142865
10.075,11.15,15.924999999999999,14.0,1455.84,20.51,20.65,0.6330340264650285,0.6603773584905666,0.342857142857141
10.075,11.15,15.924999999999999,14.075,1457.13,20.49,20.64,0.6635160680529347,0.6540880503144649,0.3285714285714295
10.075,11.15,15.924999999999999,14.15,1470.88,20.87,20.5,0.9884215500945231,0.7735849056603777,0.1285714285714285
10.075,11.15,16.0,13.85,1458.64,20.08,20.74,0.6991965973535017,0.525157232704402,0.4714285714285695
10.075,11.15,16.0,13.925,1457.04,20.03,20.76,0.661389413988659,0.5094339622641513,0.5000000000000026
10.075,11.15,16.0,14.0,1458.67,20.14,20.74,0.6999054820415918,0.5440251572327046,0.4714285714285695
10.075,11.15,16.0,14.075,1455.32,20.45,20.55,0.620746691871456,0.6415094339622639,0.200000000000001
10.075,11.15,16.0,14.15,1469.08,20.54,20.41,0.9458884688090745,0.6698113207547167,0.0
10.075,11.15,16.075,13.85,1457.98,20.05,20.85,0.6836011342155035,0.5157232704402518,0.628571428571431
10.075,11.15,16.075,13.925,1452.56,20.2,20.79,0.5555293005671084,0.562893081761006,0.542857142857142
10.075,11.15,16.075,14.0,1455.4,20.01,20.58,0.6226370510397017,0.5031446540880508,0.24285714285714047
10.075,11.15,16.075,14.075,1455.98,20.17,20.55,0.6363421550094542,0.5534591194968559,0.200000000000001
10.075,11.15,16.075,14.15,1457.83,20.46,20.47,0.6800567107750476,0.6446540880503148,0.08571428571428398
10.075,11.15,16.15,13.85,1454.49,19.7,20.64,0.6011342155009474,0.4056603773584903,0.3285714285714295
10.075,11.15,16.15,13.925,1456.01,19.61,20.56,0.6370510396975444,0.37735849056603754,0.21428571428571247
10.075,11.15,16.15,14.0,1450.02,20.08,20.71,0.4955103969754267,0.525157232704402,0.42857142857143005
10.075,11.15,16.15,14.075,1455.35,20.11,20.54,0.6214555765595462,0.5345911949685532,0.18571428571428447
10.075,11.15,16.15,14.15,1455.95,20.12,20.41,0.6356332703213642,0.5377358490566041,0.0
10.15,10.85,15.85,13.85,1458.89,19.33,21.11,0.7051039697542578,0.28930817610062837,1.0
10.15,10.85,15.85,13.925,1466.13,19.84,20.87,0.8761814744801562,0.4496855345911949,0.657142857142859
10.15,10.85,15.85,14.0,1463.96,19.64,20.82,0.8249054820415911,0.38679245283018887,0.5857142857142865
10.15,10.85,15.85,14.075,1467.18,19.24,20.83,0.900992438563331,0.2610062893081756,0.599999999999998
10.15,10.85,15.85,14.15,1466.0,19.31,20.74,0.8731096408317605,0.2830188679245279,0.4714285714285695
10.15,10.85,15.924999999999999,13.85,1458.4,19.57,20.62,0.6935255198487755,0.36477987421383656,0.30000000000000154
10.15,10.85,15.924999999999999,13.925,1459.23,19.34,20.67,0.7131379962192842,0.2924528301886792,0.37142857142857405
10.15,10.85,15.924999999999999,14.0,1463.01,19.09,20.64,0.8024574669187167,0.2138364779874213,0.3285714285714295
10.15,10.85,15.924999999999999,14.075,1458.04,19.14,20.78,0.6850189035916837,0.2295597484276731,0.5285714285714306
10.15,10.85,15.924999999999999,14.15,1460.92,18.89,20.79,0.7530718336483971,0.15094339622641526,0.542857142857142
10.15,10.85,16.0,13.85,1447.46,19.83,20.92,0.435018903591685,0.4465408805031441,0.7285714285714315
10.15,10.85,16.0,13.925,1432.85,19.8,20.99,0.08979206049149245,0.43710691823899395,0.828571428571427
10.15,10.85,16.0,14.0,1459.23,19.35,20.84,0.7131379962192842,0.29559748427673,0.6142857142857145
10.15,10.85,16.0,14.075,1458.63,19.04,20.76,0.6989603024574716,0.19811320754716952,0.5000000000000026
10.15,10.85,16.0,14.15,1464.9,19.13,20.72,0.8471172022684355,0.2264150943396223,0.4428571428571415
10.15,10.85,16.075,13.85,1447.94,19.69,20.88,0.44636105860113723,0.40251572327044066,0.6714285714285705
10.15,10.85,16.075,13.925,1448.15,19.65,20.91,0.4513232514177733,0.3899371069182385,0.714285714285715
10.15,10.85,16.075,14.0,1449.88,19.76,20.8,0.4922022684310063,0.4245283018867929,0.5571428571428585
10.15,10.85,16.075,14.075,1448.19,19.54,20.73,0.4522684310018934,0.35534591194968523,0.457142857142858
10.15,10.85,16.075,14.15,1460.16,18.83,20.76,0.7351134215500986,0.13207547169811265,0.5000000000000026
10.15,10.85,16.15,13.85,1447.31,19.74,20.89,0.4314744801512292,0.41823899371069134,0.685714285714287
10.15,10.85,16.15,13.925,1447.93,19.64,20.85,0.44612476370510723,0.38679245283018887,0.628571428571431
10.15,10.85,16.15,14.0,1449.32,19.49,20.74,0.4789697542533084,0.33962264150943344,0.4714285714285695
10.15,10.85,16.15,14.075,1448.03,19.52,20.72,0.44848771266540755,0.3490566037735848,0.4428571428571415
10.15,10.85,16.15,14.15,1459.36,18.75,20.64,0.7162098298676747,0.10691823899371065,0.3285714285714295
10.15,10.925,15.85,13.85,1462.77,19.77,20.85,0.7967863894139905,0.4276729559748426,0.628571428571431
10.15,10.925,15.85,13.925,1467.35,19.73,20.91,0.9050094517958415,0.41509433962264164,0.714285714285715
10.15,10.925,15.85,14.0,1467.45,19.58,20.77,0.9073724007561472,0.36792452830188627,0.514285714285714
10.15,10.925,15.85,14.075,1468.46,19.62,20.8,0.9312381852552019,0.38050314465408835,0.5571428571428585
10.15,10.925,15.85,14.15,1469.86,19.43,20.75,0.964319470699433,0.32075471698113195,0.485714285714286
10.15,10.925,15.924999999999999,13.85,1433.62,20.14,20.94,0.10798676748582096,0.5440251572327046,0.7571428571428596
10.15,10.925,15.924999999999999,13.925,1460.37,19.41,20.75,0.7400756143667293,0.3144654088050315,0.485714285714286
10.15,10.925,15.924999999999999,14.0,1468.21,19.37,20.78,0.9253308128544456,0.3018867924528305,0.5285714285714306
10.15,10.925,15.924999999999999,14.075,1462.5,19.22,20.89,0.7904064272211743,0.2547169811320751,0.685714285714287
10.15,10.925,15.924999999999999,14.15,1463.5,19.02,20.9,0.8140359168241988,0.19182389937106903,0.6999999999999985
10.15,10.925,16.0,13.85,1433.16,20.16,21.02,0.09711720226843416,0.5503144654088051,0.8714285714285716
10.15,10.925,16.0,13.925,1460.31,19.17,20.73,0.7386578449905491,0.2389937106918244,0.457142857142858
10.15,10.925,16.0,14.0,1463.4,19.32,20.86,0.8116729678638985,0.28616352201257866,0.6428571428571425
10.15,10.925,16.0,14.075,1462.39,19.19,20.89,0.7878071833648439,0.24528301886792492,0.685714285714287
10.15,10.925,16.0,14.15,1464.41,18.95,20.92,0.8355387523629533,0.16981132075471672,0.7285714285714315
10.15,10.925,16.075,13.85,1442.72,19.66,20.73,0.32301512287334816,0.39308176100628933,0.457142857142858
10.15,10.925,16.075,13.925,1452.68,19.89,20.88,0.5583648393194741,0.4654088050314467,0.6714285714285705
10.15,10.925,16.075,14.0,1463.56,19.11,20.78,0.8154536862003791,0.2201257861635218,0.5285714285714306
10.15,10.925,16.075,14.075,1461.89,19.1,20.92,0.7759924385633317,0.21698113207547212,0.7285714285714315
10.15,10.925,16.075,14.15,1464.48,18.88,20.95,0.8371928166351634,0.14779874213836444,0.771428571428571
10.15,10.925,16.15,13.85,1431.85,19.76,21.01,0.06616257088846783,0.4245283018867929,0.8571428571428601
10.15,10.925,16.15,13.925,1451.93,19.75,20.75,0.5406427221172057,0.42138364779874216,0.485714285714286
10.15,10.925,16.15,14.0,1463.32,19.23,20.71,0.809782608695653,0.2578616352201259,0.42857142857143005
10.15,10.925,16.15,14.075,1462.18,18.93,20.86,0.7828449905482079,0.16352201257861623,0.6428571428571425
10.15,10.925,16.15,14.15,1462.51,18.8,20.87,0.7906427221172043,0.12264150943396246,0.657142857142859
10.15,11.0,15.85,13.85,1463.31,20.08,20.85,0.8095463137996229,0.525157232704402,0.628571428571431
10.15,11.0,15.85,13.925,1464.97,19.86,20.86,0.8487712665406457,0.45597484276729544,0.6428571428571425
10.15,11.0,15.85,14.0,1466.42,19.74,20.77,0.8830340264650325,0.41823899371069134,0.514285714285714
10.15,11.0,15.85,14.075,1465.77,19.49,20.96,0.8676748582230643,0.33962264150943344,0.7857142857142875
10.15,11.0,15.85,14.15,1463.37,19.91,20.92,0.8109640831758032,0.47169811320754723,0.7285714285714315
10.15,11.0,15.924999999999999,13.85,1462.84,19.83,20.87,0.7984404536862008,0.4465408805031441,0.657142857142859
10.15,11.0,15.924999999999999,13.925,1464.45,19.84,20.82,0.8364839319470734,0.4496855345911949,0.5857142857142865
10.15,11.0,15.924999999999999,14.0,1467.02,19.58,20.82,0.8972117202268451,0.36792452830188627,0.5857142857142865
10.15,11.0,15.924999999999999,14.075,1455.98,19.71,20.75,0.6363421550094542,0.4088050314465411,0.485714285714286
10.15,11.0,15.924999999999999,14.15,1467.44,19.33,20.91,0.9071361058601172,0.28930817610062837,0.714285714285715
10.15,11.0,16.0,13.85,1460.99,19.79,20.79,0.7547258979206073,0.43396226415094313,0.542857142857142
10.15,11.0,16.0,13.925,1464.5,19.66,20.81,0.8376654064272235,0.39308176100628933,0.57142857142857
10.15,11.0,16.0,14.0,1438.05,19.97,20.85,0.21266540642722148,0.4905660377358487,0.628571428571431
10.15,11.0,16.0,14.075,1465.33,19.11,20.83,0.8572778827977322,0.2201257861635218,0.599999999999998
10.15,11.0,16.0,14.15,1467.0,19.26,20.89,0.896739130434785,0.2672955974842772,0.685714285714287
10.15,11.0,16.075,13.85,1436.84,19.95,20.83,0.18407372400756086,0.4842767295597482,0.599999999999998
10.15,11.0,16.075,13.925,1437.24,19.98,20.79,0.19352551984877284,0.4937106918238995,0.542857142857142
10.15,11.0,16.075,14.0,1465.54,19.42,20.79,0.8622400756143682,0.3176100628930823,0.542857142857142
10.15,11.0,16.075,14.075,1464.3,19.23,20.85,0.8329395085066175,0.2578616352201259,0.628571428571431
10.15,11.0,16.075,14.15,1467.03,19.04,20.89,0.8974480151228751,0.19811320754716952,0.685714285714287
10.15,11.0,16.15,13.85,1451.38,19.9,20.87,0.5276465028355432,0.4685534591194964,0.657142857142859
10.15,11.0,16.15,13.925,1464.13,19.44,20.76,0.828922495274107,0.32389937106918276,0.5000000000000026
10.15,11.0,16.15,14.0,1465.18,19.41,20.73,0.8537334593572817,0.3144654088050315,0.457142857142858
10.15,11.0,16.15,14.075,1464.59,19.07,20.92,0.8397920604914938,0.20754716981132082,0.7285714285714315
10.15,11.0,16.15,14.15,1466.24,19.02,20.87,0.8787807183364865,0.19182389937106903,0.657142857142859
10.15,11.075,15.85,13.85,1465.23,20.04,20.85,0.8549149338374319,0.512578616352201,0.628571428571431
10.15,11.075,15.85,13.925,1467.36,19.9,20.8,0.9052457466918715,0.4685534591194964,0.5571428571428585
10.15,11.075,15.85,14.0,1462.78,20.37,20.87,0.7970226843100205,0.6163522012578619,0.657142857142859
10.15,11.075,15.85,14.075,1468.38,19.99,20.67,0.9293478260869615,0.4968553459119492,0.37142857142857405
10.15,11.075,15.85,14.15,1470.01,20.22,20.62,0.9678638941398889,0.5691823899371066,0.30000000000000154
10.15,11.075,15.924999999999999,13.85,1465.93,19.9,20.82,0.8714555765595502,0.4685534591194964,0.5857142857142865
10.15,11.075,15.924999999999999,13.925,1441.5,20.28,20.85,0.29418714555765746,0.5880503144654091,0.628571428571431
10.15,11.075,15.924999999999999,14.0,1467.7,19.77,20.67,0.9132797731569033,0.4276729559748426,0.37142857142857405
10.15,11.075,15.924999999999999,14.075,1453.29,20.08,20.8,0.5727788279773167,0.525157232704402,0.5571428571428585
10.15,11.075,15.924999999999999,14.15,1440.85,20.14,20.75,0.2788279773156893,0.5440251572327046,0.485714285714286
10.15,11.075,16.0,13.85,1456.43,20.22,20.88,0.6469754253308164,0.5691823899371066,0.6714285714285705
10.15,11.075,16.0,13.925,1442.61,20.03,20.77,0.3204158790170124,0.5094339622641513,0.514285714285714
10.15,11.075,16.0,14.0,1439.29,20.07,20.78,0.24196597353497223,0.5220125786163523,0.5285714285714306
10.15,11.075,16.0,14.075,1439.8,20.02,20.72,0.2540170132325146,0.5062893081761005,0.4428571428571415
10.15,11.075,16.0,14.15,1455.58,20.08,20.66,0.6268903591682423,0.525157232704402,0.3571428571428575
10.15,11.075,16.075,13.85,1455.56,20.14,20.84,0.6264177693761822,0.5440251572327046,0.6142857142857145
10.15,11.075,16.075,13.925,1456.17,19.87,20.8,0.6408317580340303,0.4591194968553462,0.5571428571428585
10.15,11.075,16.075,14.0,1438.06,19.88,20.76,0.21290170132325154,0.4622641509433959,0.5000000000000026
10.15,11.075,16.075,14.075,1470.12,19.64,20.59,0.9704631379962192,0.38679245283018887,0.257142857142857
10.15,11.075,16.075,14.15,1469.54,19.61,20.56,0.9567580340264666,0.37735849056603754,0.21428571428571247
10.15,11.075,16.15,13.85,1452.08,19.8,20.76,0.5441871455576561,0.43710691823899395,0.5000000000000026
10.15,11.075,16.15,13.925,1453.92,19.61,20.7,0.5876654064272249,0.37735849056603754,0.4142857142857135
10.15,11.075,16.15,14.0,1452.4,19.77,20.82,0.5517485822306278,0.4276729559748426,0.5857142857142865
10.15,11.075,16.15,14.075,1467.82,19.48,20.58,0.9161153119092638,0.33647798742138374,0.24285714285714047
10.15,11.075,16.15,14.15,1467.82,19.63,20.52,0.9161153119092638,0.38364779874213806,0.1571428571428565
10.15,11.15,15.85,13.85,1465.51,20.43,20.88,0.8615311909262782,0.6352201257861635,0.6714285714285705
10.15,11.15,15.85,13.925,1470.02,20.24,20.68,0.9681001890359189,0.5754716981132071,0.3857142857142855
10.15,11.15,15.85,14.0,1469.46,20.46,20.64,0.9548676748582264,0.6446540880503148,0.3285714285714295
10.15,11.15,15.85,14.075,1445.13,20.95,20.75,0.3799621928166394,0.7987421383647797,0.485714285714286
10.15,11.15,15.85,14.15,1471.37,20.87,20.52,1.0,0.7735849056603777,0.1571428571428565
10.15,11.15,15.924999999999999,13.85,1459.39,20.41,20.78,0.7169187145557702,0.628930817610063,0.5285714285714306
10.15,11.15,15.924999999999999,13.925,1454.44,20.39,20.82,0.5999527410207972,0.6226415094339625,0.5857142857142865
10.15,11.15,15.924999999999999,14.0,1445.23,20.42,20.74,0.3823251417769397,0.6320754716981137,0.4714285714285695
10.15,11.15,15.924999999999999,14.075,1443.64,20.63,20.68,0.3447542533081325,0.6981132075471695,0.3857142857142855
10.15,11.15,15.924999999999999,14.15,1442.81,20.96,20.65,0.3251417769376184,0.8018867924528305,0.342857142857141
10.15,11.15,16.0,13.85,1459.33,20.36,20.82,0.7155009451795845,0.6132075471698112,0.5857142857142865
10.15,11.15,16.0,13.925,1457.96,20.25,20.72,0.6831285444234434,0.5786163522012578,0.4428571428571415
10.15,11.15,16.0,14.0,1445.65,20.36,20.71,0.39224952741021174,0.6132075471698112,0.42857142857143005
10.15,11.15,16.0,14.075,1449.94,20.16,20.64,0.4936200378071865,0.5503144654088051,0.3285714285714295
10.15,11.15,16.0,14.15,1442.85,20.73,20.66,0.3260869565217385,0.7295597484276731,0.3571428571428575
10.15,11.15,16.075,13.85,1458.87,20.19,20.79,0.7046313799621924,0.5597484276729564,0.542857142857142
10.15,11.15,16.075,13.925,1456.68,20.11,20.78,0.6528827977315725,0.5345911949685532,0.5285714285714306
10.15,11.15,16.075,14.0,1454.96,20.18,20.6,0.6122400756143695,0.5566037735849055,0.2714285714285735
10.15,11.15,16.075,14.075,1444.14,20.39,20.66,0.3565689981096448,0.6226415094339625,0.3571428571428575
10.15,11.15,16.075,14.15,1441.56,20.52,20.68,0.29560491493383767,0.6635220125786162,0.3857142857142855
10.15,11.15,16.15,13.85,1459.05,20.25,20.81,0.7088846880907383,0.5786163522012578,0.57142857142857
10.15,11.15,16.15,13.925,1455.24,19.79,20.64,0.6188563327032158,0.43396226415094313,0.3285714285714295
10.15,11.15,16.15,14.0,1453.72,20.03,20.56,0.5829395085066189,0.5094339622641513,0.21428571428571247
10.15,11.15,16.15,14.075,1457.51,20.15,20.63,0.6724952741020813,0.5471698113207543,0.314285714285713
10.15,11.15,16.15,14.15,1453.33,20.31,20.6,0.5737240075614369,0.5974842767295594,0.2714285714285735
