X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,ANG,AVG,RIP
19.17,136.0,1.0,0.01,1.91,2.08,1.5,10.46,11.49,5.53,6.35,-36.0,-1517.37,54.26
20.39,121.0,3.06,0.01,1.43,2.44,1.5,10.14,15.36,6.68,7.25,-33.0,-1704.61,74.2
16.4,109.9,3.4,0.01,1.74,2.16,1.5,13.46,17.01,4.36,1.36,-42.0,-1403.84,39.09
19.48,145.4,1.88,0.01,1.86,2.06,1.5,10.1,15.43,3.39,4.25,-48.0,-1489.49,97.97
16.39,140.4,2.19,0.01,1.5,2.46,1.5,11.74,16.01,11.62,10.6,-25.0,-1670.89,88.22
21.24,137.5,2.05,0.01,1.81,2.45,1.5,12.14,17.72,9.04,4.04,-36.0,-1762.65,39.44
16.15,147.5,2.35,0.01,2.74,2.2,1.5,11.19,17.23,6.05,0.05,-38.0,-1418.08,30.35
21.17,116.3,2.58,0.01,1.71,2.18,1.5,14.54,14.99,0.25,0.25,-43.0,-1707.37,66.63
24.23,135.6,1.37,0.01,1.06,2.02,1.5,10.14,11.97,7.8,6.8,-32.0,-2031.74,52.97
15.45,105.4,1.68,0.01,3.14,2.28,1.5,10.06,10.58,9.09,9.09,-39.0,-1172.32,54.38
17.03,112.6,3.23,0.01,1.59,2.29,1.5,14.85,16.77,3.84,4.84,-48.0,-1316.48,53.62
21.2,141.4,1.47,0.01,1.06,2.04,1.5,12.43,14.85,7.08,5.08,-38.0,-1786.71,65.38
24.25,113.2,1.2,0.01,2.59,2.38,1.5,14.54,17.46,0.22,1.3,-39.0,-1721.55,48.45
20.5,146.3,3.47,0.01,1.0,2.48,1.5,10.87,11.01,2.16,2.16,-44.0,-1486.51,79.45
24.4,129.1,2.77,0.01,1.0,2.46,1.5,12.3,14.37,6.23,4.23,-33.0,-1960.7,53.21
16.84,139.4,2.84,0.01,1.16,2.21,1.5,13.4,17.35,0.01,3.01,-43.0,-1298.91,70.03
23.58,137.8,2.86,0.01,1.0,2.16,1.5,13.35,13.61,5.81,5.81,-32.0,-2136.13,62.54
22.98,144.0,2.96,0.01,1.0,2.13,1.5,11.26,16.84,8.18,3.18,-32.0,-1873.91,37.43
20.72,136.7,2.56,0.01,1.84,2.28,1.5,12.33,12.74,1.09,1.09,-46.0,-1626.46,71.65
15.8,149.1,1.54,0.01,3.44,2.44,1.5,13.44,14.56,2.58,3.58,-48.0,-1177.7,59.75
20.0,136.4,1.62,0.01,1.74,2.42,1.5,12.08,14.93,3.63,1.63,-45.0,-1411.09,54.2
20.19,139.3,1.07,0.01,1.97,2.44,1.5,14.22,14.31,8.5,8.5,-30.0,-1930.73,58.55
23.26,142.7,1.3,0.01,2.66,2.35,1.5,13.05,16.4,0.55,3.34,-39.0,-1750.78,70.2
18.0,107.2,3.7,0.01,1.21,2.48,1.5,13.18,17.95,8.74,7.05,-36.0,-1558.52,57.71
16.35,117.8,1.08,0.01,1.48,2.38,1.5,10.15,12.93,13.08,11.08,-25.0,-1502.89,83.71
21.91,109.4,2.33,0.01,1.9,2.5,1.5,11.02,11.98,4.19,4.19,-44.0,-1566.84,78.91
24.48,111.1,1.8,0.01,1.24,2.22,1.5,10.55,15.07,7.45,3.45,-43.0,-1735.41,44.53
15.67,122.9,1.34,0.01,1.08,2.38,1.5,11.97,15.98,7.24,7.2,-25.0,-1353.64,99.5
19.78,123.7,3.41,0.01,1.18,2.45,1.5,10.19,16.19,2.01,7.03,-32.0,-1610.1,87.51
15.1,126.9,1.01,0.01,3.85,2.46,1.5,13.98,17.32,2.33,2.52,-48.0,-1027.33,87.43
16.88,131.1,3.72,0.01,1.37,2.36,1.5,13.66,17.27,6.41,4.0,-43.0,-1324.69,37.61
20.34,115.7,3.45,0.01,1.0,2.22,1.5,12.56,17.51,0.5,4.5,-36.0,-1575.79,74.29
23.91,101.4,2.57,0.01,1.29,2.43,1.5,12.79,15.52,5.57,3.57,-41.0,-1699.82,54.29
24.32,146.8,2.72,0.01,1.0,2.12,1.5,10.44,11.82,3.8,2.8,-44.0,-1875.43,71.03
21.07,120.7,3.35,0.01,1.0,2.35,1.5,11.2,14.59,3.91,0.91,-43.0,-1404.51,59.55
17.29,133.2,2.49,0.01,2.48,2.08,1.5,12.85,17.97,12.74,7.74,-43.0,-1685.47,28.19
24.76,145.1,2.62,0.01,1.0,2.04,1.5,10.33,13.61,6.01,4.63,-33.0,-2085.18,57.58
16.68,148.6,3.3,0.01,1.81,2.32,1.5,13.34,13.82,0.21,0.21,-45.0,-1395.11,48.53
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.05,16.07,5.12,7.01,-40.0,-1713.68,90.44
17.2,116.9,2.57,0.01,2.44,2.23,1.5,10.62,12.5,8.07,9.07,-45.0,-1390.52,81.95
22.7,106.5,1.07,0.01,2.56,2.41,1.5,10.06,15.38,9.92,4.92,-44.0,-1520.31,25.55
24.15,132.2,1.02,0.01,2.45,2.43,1.5,14.15,15.19,4.66,3.66,-41.0,-1884.9,41.33
17.74,128.0,3.02,0.01,1.93,2.43,1.5,10.98,15.98,4.63,9.28,-33.0,-1607.12,96.05
19.28,140.4,2.06,0.01,1.64,2.38,1.5,11.54,15.87,7.54,3.54,-46.0,-1398.99,52.14
17.14,109.9,1.43,0.01,2.13,2.02,1.5,10.55,15.4,5.29,1.29,-48.0,-1287.96,37.18
17.32,110.4,3.75,0.01,1.24,2.28,1.5,11.52,16.68,6.96,9.0,-34.0,-1575.6,80.39
22.06,123.9,1.38,0.01,2.74,2.08,1.5,11.01,13.45,4.35,2.35,-48.0,-1655.2,51.89
22.29,109.4,2.93,0.01,1.15,2.1,1.5,13.0,15.99,6.72,4.72,-39.0,-1810.6,53.63
17.95,136.6,3.84,0.01,1.07,2.39,1.5,10.28,16.68,3.08,6.32,-34.0,-1449.66,88.48
20.08,113.1,2.07,0.01,1.32,2.4,1.5,10.53,17.89,2.83,5.04,-39.0,-1439.18,80.97
15.45,139.4,1.57,0.01,2.58,2.37,1.5,10.75,14.41,3.47,6.47,-47.0,-1060.07,81.55
22.23,108.8,3.16,0.01,1.0,2.43,1.5,12.79,13.23,7.55,7.55,-32.0,-1894.64,61.43
24.87,113.9,1.01,0.01,2.67,2.43,1.5,13.64,14.13,3.99,3.99,-44.0,-1755.14,40.25
21.14,116.2,2.37,0.01,1.97,2.42,1.5,12.13,12.77,3.54,3.54,-45.0,-1563.97,78.59
19.33,145.5,2.82,0.01,1.82,2.25,1.5,12.49,16.74,1.08,5.08,-42.0,-1565.93,90.85
24.43,125.9,1.58,0.01,2.11,2.12,1.5,13.5,14.32,4.25,4.25,-43.0,-1972.93,63.92
19.4,112.8,3.41,0.01,1.19,2.06,1.5,14.64,17.17,7.86,6.43,-38.0,-1788.33,40.38
15.14,135.8,2.69,0.01,2.68,2.26,1.5,13.96,15.57,7.5,6.5,-48.0,-1387.28,69.04
21.48,109.0,1.97,0.01,1.52,2.2,1.5,11.21,13.26,7.13,5.13,-45.0,-1586.52,68.68
24.82,131.8,2.13,0.01,1.54,2.31,1.5,11.26,16.34,6.83,1.83,-36.0,-1777.83,29.99
18.3,134.9,1.81,0.01,3.0,2.15,1.5,12.72,13.9,11.79,10.79,-33.0,-1745.84,69.47
16.84,129.3,3.69,0.01,1.41,2.46,1.5,11.39,14.87,6.65,3.65,-46.0,-1169.69,43.19
15.14,120.8,3.82,0.01,1.58,2.39,1.5,10.87,12.74,2.31,3.31,-48.0,-1099.21,61.17
21.99,134.4,1.76,0.01,2.38,2.12,1.5,12.12,12.98,0.92,0.92,-47.0,-1733.92,66.92
21.32,135.4,2.84,0.01,1.41,2.08,1.5,10.75,14.11,5.94,2.94,-45.0,-1634.57,67.98
19.63,121.4,2.49,0.01,1.48,2.17,1.5,11.31,16.76,11.62,6.62,-39.0,-1695.23,33.48
21.07,107.3,2.53,0.01,1.83,2.43,1.5,13.36,15.07,2.0,3.0,-46.0,-1495.64,81.66
24.87,147.4,2.66,0.01,1.0,2.32,1.5,12.83,13.75,4.38,4.38,-32.0,-2138.87,57.74
16.08,131.2,1.14,0.01,1.85,2.03,1.5,13.52,15.35,4.01,3.01,-48.0,-1161.56,46.54
22.47,117.0,3.08,0.01,1.0,2.26,1.5,10.14,15.15,5.61,3.67,-42.0,-1565.82,66.19
19.34,119.1,2.41,0.01,2.21,2.18,1.5,13.87,14.42,5.68,5.68,-47.0,-1623.8,75.69
16.97,129.3,3.74,0.01,1.35,2.48,1.5,11.39,14.87,6.65,6.66,-42.0,-1311.94,72.41
20.45,147.5,3.43,0.01,1.0,2.21,1.5,10.87,16.48,2.16,2.16,-40.0,-1470.41,74.02
21.32,135.4,2.84,0.01,1.29,2.08,1.5,10.75,15.58,5.95,2.96,-44.0,-1599.9,61.69
15.79,106.6,3.38,0.01,1.74,2.16,1.5,13.46,17.12,4.36,1.36,-42.0,-1366.05,41.13
24.48,111.1,1.76,0.01,1.24,2.22,1.5,12.15,15.11,5.41,3.41,-43.0,-1770.02,57.82
22.47,117.1,2.87,0.01,1.21,2.3,1.5,10.14,15.15,7.18,3.67,-43.0,-1566.37,54.39
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.05,16.29,5.12,6.79,-40.0,-1719.5,88.47
24.13,113.2,1.27,0.01,2.54,2.38,1.5,14.29,17.52,0.18,1.3,-38.0,-1711.74,52.4
22.7,106.7,1.15,0.01,2.56,2.18,1.5,14.01,15.39,5.91,4.91,-46.0,-1726.61,51.86
22.23,108.8,3.16,0.01,1.0,2.43,1.5,12.79,13.23,7.54,7.54,-32.0,-1893.36,61.58
15.34,139.4,1.57,0.01,2.58,2.0,1.5,10.55,14.42,3.47,1.29,-48.0,-1327.61,48.7
20.34,117.6,2.76,0.01,1.0,2.22,1.5,12.56,13.46,0.5,0.5,-45.0,-1464.27,71.86
22.37,135.8,2.93,0.01,1.14,2.11,1.5,13.0,15.57,6.91,4.91,-35.0,-2003.77,53.1
18.3,133.9,2.19,0.01,1.45,2.16,1.5,12.72,15.99,11.62,8.71,-33.0,-1803.35,50.78
24.87,114.3,1.01,0.01,1.43,2.31,1.5,13.61,14.13,3.99,3.99,-40.0,-1845.58,54.08
23.26,111.0,1.29,0.01,2.66,2.35,1.5,12.09,16.65,0.55,3.09,-44.0,-1571.4,75.98
20.39,107.1,2.51,0.01,1.43,2.43,1.5,10.14,15.36,6.72,7.25,-37.0,-1596.85,78.63
16.84,136.4,3.8,0.01,1.16,2.21,1.5,13.4,17.35,2.88,2.88,-41.0,-1336.49,47.22
24.24,125.9,1.69,0.01,2.05,2.12,1.5,13.5,14.74,3.93,3.94,-44.0,-1940.38,65.45
16.07,127.5,3.82,0.01,1.41,2.35,1.5,10.87,12.74,2.31,2.99,-47.0,-1178.78,59.93
21.99,134.4,1.76,0.01,2.38,2.48,1.5,12.12,16.02,0.92,0.92,-41.0,-1550.92,67.09
18.0,107.2,2.12,0.01,1.21,2.28,1.5,11.13,16.34,8.82,6.96,-42.0,-1326.79,58.56
23.91,109.5,2.86,0.01,1.0,2.43,1.5,12.79,15.52,5.52,3.57,-37.0,-1765.66,52.5
20.72,131.2,2.56,0.01,1.83,2.27,1.5,12.33,13.11,1.09,1.09,-46.0,-1616.87,72.24
17.32,110.4,3.75,0.01,1.24,2.28,1.5,11.52,16.68,7.84,9.0,-34.0,-1577.99,77.05
19.47,146.8,1.88,0.01,1.86,2.06,1.5,10.21,15.43,2.01,7.01,-38.0,-1638.57,111.47
22.7,100.5,1.12,0.01,2.56,2.41,1.5,10.06,15.4,7.63,2.63,-46.0,-1395.18,21.38
20.34,115.7,3.36,0.01,1.0,2.2,1.5,12.53,17.51,0.5,0.06,-35.0,-1419.26,67.55
15.15,139.3,1.08,0.01,1.97,2.44,1.5,10.9,14.31,2.45,3.35,-45.0,-826.27,64.12
22.89,109.4,2.93,0.01,1.04,2.1,1.5,13.0,13.57,4.72,4.72,-43.0,-1757.09,72.16
22.85,136.6,2.97,0.01,1.0,2.13,1.5,10.25,16.68,8.12,3.47,-33.0,-1781.21,41.01
15.8,136.2,1.55,0.01,3.62,2.41,1.5,13.44,14.56,2.58,3.58,-48.0,-1166.54,61.68
21.52,109.0,2.01,0.01,1.52,2.2,1.5,11.21,13.26,5.64,5.13,-45.0,-1594.53,78.71
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.45,15.64,5.12,7.01,-40.0,-1740.55,94.3
20.79,106.2,1.01,0.01,3.41,2.46,1.5,13.98,15.02,2.33,2.67,-47.0,-1331.37,35.04
24.96,119.1,2.41,0.01,1.19,2.13,1.5,12.72,14.42,4.37,3.62,-40.0,-1936.56,62.22
19.62,119.9,1.03,0.01,1.48,2.08,1.5,11.38,11.49,5.98,5.98,-32.0,-1541.73,58.37
17.29,133.2,2.27,0.01,2.51,2.08,1.5,14.4,17.97,10.4,7.4,-44.0,-1711.4,42.82
24.48,113.6,1.08,0.01,2.66,2.38,1.5,10.03,12.93,3.03,1.03,-45.0,-1587.45,45.81
24.51,146.4,2.76,0.01,1.0,2.48,1.5,10.86,13.82,6.01,4.55,-31.0,-2014.82,52.46
24.22,122.9,1.01,0.01,2.34,2.38,1.5,11.85,15.97,6.81,2.81,-42.0,-1728.26,24.76
23.4,142.7,1.3,0.01,2.63,2.35,1.5,13.05,16.4,0.55,3.2,-39.0,-1786.42,67.66
19.5,121.4,2.44,0.01,1.48,2.14,1.5,11.31,16.76,8.75,3.75,-46.0,-1472.13,44.5
16.2,146.3,2.35,0.01,2.74,2.48,1.5,11.19,11.76,0.05,0.05,-46.0,-1223.57,44.16
19.4,112.8,3.59,0.01,1.0,2.06,1.5,14.64,17.17,7.86,6.43,-37.0,-1786.35,38.47
23.91,101.4,2.57,0.01,1.29,2.43,1.5,12.79,14.05,4.55,3.55,-43.0,-1690.79,65.89
19.17,136.6,1.07,0.01,1.91,2.08,1.5,10.46,11.38,5.53,5.53,-39.0,-1460.24,51.69
23.65,116.9,2.86,0.01,1.0,2.23,1.5,10.07,12.5,8.07,6.85,-34.0,-1924.89,58.62
21.14,116.2,2.41,0.01,1.93,2.42,1.5,10.53,12.73,3.56,3.84,-45.0,-1519.49,86.85
16.35,117.8,1.08,0.01,1.48,2.38,1.5,10.15,12.93,13.08,12.11,-25.0,-1554.56,85.42
20.49,147.4,1.05,0.01,1.02,2.32,1.5,12.73,13.81,4.63,4.12,-40.0,-1563.17,64.03
17.45,140.4,2.02,0.01,2.59,2.38,1.5,10.97,11.02,0.96,0.96,-46.0,-1300.11,35.52
19.34,116.4,2.34,0.01,2.32,2.41,1.5,10.04,14.41,5.84,4.93,-47.0,-1385.55,83.47
15.1,126.9,1.01,0.01,3.91,2.46,1.5,13.98,17.32,2.33,2.52,-48.0,-1031.41,88.5
17.25,105.7,1.43,0.01,2.13,2.4,1.5,10.75,15.39,5.29,6.47,-44.0,-1120.51,77.84
24.76,143.2,2.62,0.01,1.0,2.04,1.5,10.33,17.65,6.01,0.59,-31.0,-1624.71,56.62
15.93,109.4,2.69,0.01,1.14,2.25,1.5,13.96,15.99,6.72,6.31,-46.0,-1223.84,50.34
16.39,140.4,1.81,0.01,3.05,2.45,1.5,11.74,13.92,11.79,10.6,-35.0,-1517.28,79.0
24.82,131.4,2.13,0.01,1.56,2.43,1.5,11.29,16.34,6.83,1.83,-35.0,-1762.34,29.45
21.07,121.2,3.08,0.01,1.28,2.44,1.5,13.36,15.07,1.96,2.96,-44.0,-1517.85,78.55
17.81,139.6,2.88,0.01,1.07,2.39,1.5,10.28,16.68,0.1,6.1,-36.0,-1348.59,102.68
17.92,128.0,3.02,0.01,1.89,2.43,1.5,10.98,15.98,4.64,9.1,-33.0,-1618.75,95.1
15.15,120.8,1.14,0.01,1.6,2.07,1.5,13.52,15.35,4.01,3.33,-44.0,-1033.46,42.75
16.39,140.4,2.19,0.01,1.5,2.09,1.5,11.74,12.97,11.6,10.6,-26.0,-1592.97,76.09
24.82,131.8,2.71,0.01,1.0,2.48,1.5,13.16,17.42,4.76,0.76,-27.0,-1652.63,51.95
22.23,100.8,2.57,0.01,1.0,2.43,1.5,12.79,13.23,7.47,7.47,-33.0,-1813.47,63.9
24.4,129.1,2.77,0.01,1.0,2.47,1.5,12.3,14.37,0.76,2.76,-42.0,-1705.12,80.97
16.88,123.9,3.67,0.01,1.37,2.36,1.5,11.05,16.89,6.41,4.0,-45.0,-1169.84,50.19
19.4,112.8,3.41,0.01,1.18,2.06,1.5,14.64,17.17,6.98,6.43,-38.0,-1779.83,43.13
19.79,123.7,3.41,0.01,1.18,2.45,1.5,10.08,16.19,3.39,4.03,-42.0,-1332.96,84.81
16.6,129.3,3.69,0.01,1.41,2.46,1.5,11.52,14.87,6.65,4.08,-46.0,-1168.0,45.39
16.15,147.5,2.35,0.01,2.74,2.22,1.5,11.22,17.23,6.05,4.58,-48.0,-1339.44,65.61
19.42,115.7,2.88,0.01,1.69,2.22,1.5,13.66,16.08,2.11,2.11,-45.0,-1511.98,71.01
18.08,144.0,3.83,0.01,1.06,2.4,1.5,11.29,16.84,3.14,3.18,-41.0,-1275.73,68.06
21.32,148.3,2.83,0.01,1.37,2.09,1.5,10.75,14.11,5.94,2.94,-45.0,-1645.77,66.68
22.43,117.0,3.04,0.01,1.0,2.26,1.5,10.14,15.15,7.1,3.67,-42.0,-1552.52,54.77
21.91,109.4,2.33,0.01,1.89,2.49,1.5,10.08,12.41,3.09,4.19,-45.0,-1498.58,91.44
16.68,109.8,2.71,0.01,1.73,2.16,1.5,13.46,17.01,4.36,6.69,-48.0,-1344.02,78.75
15.43,128.0,2.53,0.01,1.83,2.43,1.5,13.36,17.37,2.0,3.0,-46.0,-1152.92,60.7
19.18,137.5,2.49,0.01,1.91,2.17,1.5,10.45,16.76,11.74,6.6,-40.0,-1695.74,34.56
21.17,116.4,2.49,0.01,1.71,2.18,1.5,12.99,14.99,0.25,0.64,-44.0,-1649.73,76.13
16.09,119.8,1.2,0.01,1.47,2.38,1.5,14.84,17.46,0.72,2.72,-39.0,-1062.42,60.2
20.74,145.0,2.61,0.01,1.0,2.04,1.5,10.34,10.8,2.09,2.09,-45.0,-1640.15,76.53
15.61,132.2,1.57,0.01,1.1,2.43,1.5,14.27,14.97,3.44,3.44,-42.0,-984.46,56.07
23.93,111.8,1.2,0.01,2.58,2.38,1.5,14.54,17.46,3.3,1.3,-40.0,-1715.54,35.92
22.03,122.4,2.93,0.01,1.15,2.11,1.5,13.0,16.4,6.72,4.58,-37.0,-1858.87,50.51
24.32,147.5,2.72,0.01,1.0,2.12,1.5,10.51,11.82,3.23,2.81,-44.0,-1881.13,74.01
16.4,132.6,1.14,0.01,1.86,2.03,1.5,13.52,14.53,0.56,1.56,-47.0,-1149.62,55.48
15.94,109.9,1.34,0.01,1.08,2.37,1.5,11.97,15.98,5.28,7.2,-25.0,-1320.05,108.86
17.8,133.2,1.84,0.01,2.51,2.08,1.5,14.4,15.08,3.36,3.36,-48.0,-1570.6,64.14
23.82,101.4,1.0,0.01,2.88,2.46,1.5,10.05,17.41,2.33,1.78,-42.0,-1355.66,44.17
19.45,116.1,2.88,0.01,1.68,2.23,1.5,13.63,17.72,6.04,2.04,-41.0,-1527.25,44.73
21.79,101.8,2.93,0.01,1.15,2.09,1.5,13.0,16.4,6.26,3.51,-44.0,-1608.24,52.11
16.01,119.8,1.2,0.01,2.69,2.38,1.5,14.84,17.46,2.62,0.62,-38.0,-1260.69,58.89
21.11,107.3,1.07,0.01,1.83,2.43,1.5,13.45,15.07,2.0,3.0,-45.0,-1365.27,56.31
24.82,124.6,2.13,0.01,1.54,2.31,1.5,13.16,16.34,3.74,0.74,-40.0,-1757.21,44.82
23.66,144.0,2.9,0.01,1.0,2.44,1.5,12.81,16.79,5.54,2.54,-30.0,-1855.92,43.7
15.11,112.8,3.42,0.01,1.58,2.39,1.5,10.9,12.75,6.98,6.52,-48.0,-1116.56,63.21
17.37,112.6,3.23,0.01,1.59,2.31,1.5,14.85,16.85,3.8,4.8,-47.0,-1348.43,53.87
20.81,139.1,1.07,0.01,2.02,2.44,1.5,14.22,14.97,7.22,7.22,-34.0,-1921.18,52.33
21.99,134.4,1.79,0.01,2.34,2.09,1.5,12.12,16.02,0.74,1.14,-44.0,-1736.62,77.07
23.91,133.3,1.22,0.01,1.56,2.43,1.5,14.57,17.48,2.96,1.61,-33.0,-1827.31,42.19
24.32,147.3,2.72,0.01,1.0,2.12,1.5,10.51,12.05,2.75,1.75,-44.0,-1855.72,74.07
18.3,133.9,2.19,0.01,1.45,2.16,1.5,12.79,15.99,11.62,8.71,-33.0,-1804.9,50.66
24.8,147.0,2.62,0.01,1.0,2.08,1.5,10.75,14.11,4.4,4.09,-34.0,-2034.99,62.45
22.7,106.7,1.88,0.01,2.14,2.2,1.5,14.1,15.39,5.22,4.22,-46.0,-1759.24,66.4
24.76,146.3,2.61,0.01,1.01,2.04,1.5,10.33,13.61,0.24,3.24,-43.0,-1811.25,88.5
17.47,129.3,3.69,0.01,1.3,2.41,1.5,10.34,14.87,6.65,4.08,-45.0,-1215.54,56.4
15.19,126.9,1.01,0.01,3.91,2.46,1.5,13.98,17.01,4.4,2.52,-48.0,-1048.89,85.9
24.15,132.2,1.04,0.01,2.45,2.43,1.5,14.15,15.19,4.66,3.66,-41.0,-1873.54,42.25
17.11,109.4,1.44,0.01,2.14,2.1,1.5,10.55,15.4,5.29,5.02,-48.0,-1197.02,73.79
18.3,133.9,1.0,0.01,1.45,2.38,1.5,12.72,16.14,11.56,8.56,-25.0,-1783.79,62.1
16.09,145.5,1.2,0.01,1.46,2.38,1.5,14.84,17.46,0.77,0.6,-32.0,-1232.5,51.6
19.18,137.5,2.49,0.01,1.91,2.15,1.5,10.5,16.76,11.74,6.6,-40.0,-1709.47,34.57
15.15,120.8,1.14,0.01,1.6,2.08,1.5,13.52,15.35,4.01,3.33,-44.0,-1031.4,42.98
22.7,100.8,2.58,0.01,1.01,2.41,1.5,10.0,15.4,7.47,4.9,-39.0,-1593.31,54.28
24.13,113.2,1.27,0.01,1.38,2.44,1.5,14.24,17.52,0.24,1.3,-35.0,-1674.39,50.32
24.82,131.8,2.61,0.01,1.0,2.06,1.5,13.18,17.42,4.76,0.76,-31.0,-1775.05,50.58
19.92,115.4,2.41,0.01,2.09,2.07,1.5,10.45,15.64,5.84,7.01,-44.0,-1638.93,92.76
16.08,131.2,1.14,0.01,1.85,2.03,1.5,11.29,15.35,7.01,3.01,-48.0,-1094.76,36.39
23.82,112.9,2.72,0.01,1.0,2.12,1.5,10.51,17.91,3.23,1.26,-35.0,-1513.97,65.65
17.3,132.1,3.24,0.01,1.59,2.29,1.5,14.85,16.77,4.0,4.84,-46.0,-1425.54,52.56
23.28,109.8,2.71,0.01,1.2,2.16,1.5,13.49,17.06,4.36,2.66,-38.0,-1772.55,48.06
19.63,115.6,3.16,0.01,1.0,2.18,1.5,10.14,15.15,7.1,3.67,-45.0,-1351.98,61.17
24.4,128.3,2.77,0.01,1.0,2.46,1.5,12.3,14.37,6.23,4.23,-33.0,-1958.15,53.76
22.23,108.8,2.98,0.01,1.0,2.32,1.5,13.58,14.13,6.64,6.64,-34.0,-1886.09,65.19
24.25,109.6,1.2,0.01,2.52,2.08,1.5,14.71,17.47,3.28,1.28,-41.0,-1869.72,44.73
19.4,136.6,3.59,0.01,1.0,2.06,1.5,13.93,15.56,7.43,6.43,-33.0,-1864.1,58.79
22.17,109.4,3.1,0.01,1.0,2.1,1.5,13.54,13.57,4.72,4.72,-43.0,-1719.79,73.7
17.14,127.2,1.43,0.01,2.13,2.35,1.5,10.55,15.4,5.22,1.29,-46.0,-1109.19,29.01
24.84,107.4,2.53,0.01,1.16,2.44,1.5,13.36,15.09,2.0,3.0,-42.0,-1730.88,64.73
15.1,126.9,1.01,0.01,3.79,2.46,1.5,13.98,17.32,2.33,3.04,-48.0,-1039.09,82.02
24.02,111.1,2.23,0.01,1.24,2.22,1.5,10.55,17.92,7.45,1.06,-34.0,-1562.68,35.38
16.32,126.3,1.12,0.01,2.56,2.41,1.5,14.09,15.31,3.52,2.52,-48.0,-1107.66,52.15
24.52,125.9,1.58,0.01,1.83,2.28,1.5,12.34,14.22,4.25,3.88,-43.0,-1881.83,64.37
21.21,137.1,2.01,0.01,1.82,2.45,1.5,12.17,16.03,2.11,4.11,-42.0,-1605.23,87.68
23.91,122.1,2.57,0.01,1.29,2.45,1.5,12.79,14.05,4.55,4.62,-37.0,-1910.98,69.74
