X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,COG
19.17,136.0,1.0,0.01,1.91,2.08,1.5,10.46,11.49,5.53,6.35,20.5
20.39,121.0,3.06,0.01,1.43,2.44,1.5,10.14,15.36,6.68,7.25,19.94
16.4,109.9,3.4,0.01,1.74,2.16,1.5,13.46,17.01,4.36,1.36,19.11
19.48,145.4,1.88,0.01,1.86,2.06,1.5,10.1,15.43,3.39,4.25,20.17
16.39,140.4,2.19,0.01,1.5,2.46,1.5,11.74,16.01,11.62,10.6,20.24
21.24,137.5,2.05,0.01,1.81,2.45,1.5,12.14,17.72,9.04,4.04,19.65
16.15,147.5,2.35,0.01,2.74,2.2,1.5,11.19,17.23,6.05,0.05,19.67
21.17,116.3,2.58,0.01,1.71,2.18,1.5,14.54,14.99,0.25,0.25,18.85
24.23,135.6,1.37,0.01,1.06,2.02,1.5,10.14,11.97,7.8,6.8,20.23
15.45,105.4,1.68,0.01,3.14,2.28,1.5,10.06,10.58,9.09,9.09,20.59
17.03,112.6,3.23,0.01,1.59,2.29,1.5,14.85,16.77,3.84,4.84,17.1
21.2,141.4,1.47,0.01,1.06,2.04,1.5,12.43,14.85,7.08,5.08,20.01
24.25,113.2,1.2,0.01,2.59,2.38,1.5,14.54,17.46,0.22,1.3,16.64
20.5,146.3,3.47,0.01,1.0,2.48,1.5,10.87,11.01,2.16,2.16,19.68
24.4,129.1,2.77,0.01,1.0,2.46,1.5,12.3,14.37,6.23,4.23,19.67
16.84,139.4,2.84,0.01,1.16,2.21,1.5,13.4,17.35,0.01,3.01,19.49
23.58,137.8,2.86,0.01,1.0,2.16,1.5,13.35,13.61,5.81,5.81,20.42
22.98,144.0,2.96,0.01,1.0,2.13,1.5,11.26,16.84,8.18,3.18,19.67
20.72,136.7,2.56,0.01,1.84,2.28,1.5,12.33,12.74,1.09,1.09,20.71
15.8,149.1,1.54,0.01,3.44,2.44,1.5,13.44,14.56,2.58,3.58,20.12
20.0,136.4,1.62,0.01,1.74,2.42,1.5,12.08,14.93,3.63,1.63,19.88
20.19,139.3,1.07,0.01,1.97,2.44,1.5,14.22,14.31,8.5,8.5,19.52
23.26,142.7,1.3,0.01,2.66,2.35,1.5,13.05,16.4,0.55,3.34,19.63
18.0,107.2,3.7,0.01,1.21,2.48,1.5,13.18,17.95,8.74,7.05,19.98
16.35,117.8,1.08,0.01,1.48,2.38,1.5,10.15,12.93,13.08,11.08,19.91
21.91,109.4,2.33,0.01,1.9,2.5,1.5,11.02,11.98,4.19,4.19,20.56
24.48,111.1,1.8,0.01,1.24,2.22,1.5,10.55,15.07,7.45,3.45,19.16
15.67,122.9,1.34,0.01,1.08,2.38,1.5,11.97,15.98,7.24,7.2,19.56
19.78,123.7,3.41,0.01,1.18,2.45,1.5,10.19,16.19,2.01,7.03,20.48
15.1,126.9,1.01,0.01,3.85,2.46,1.5,13.98,17.32,2.33,2.52,18.3
16.88,131.1,3.72,0.01,1.37,2.36,1.5,13.66,17.27,6.41,4.0,18.3
20.34,115.7,3.45,0.01,1.0,2.22,1.5,12.56,17.51,0.5,4.5,19.19
23.91,101.4,2.57,0.01,1.29,2.43,1.5,12.79,15.52,5.57,3.57,19.41
24.32,146.8,2.72,0.01,1.0,2.12,1.5,10.44,11.82,3.8,2.8,20.01
21.07,120.7,3.35,0.01,1.0,2.35,1.5,11.2,14.59,3.91,0.91,19.93
17.29,133.2,2.49,0.01,2.48,2.08,1.5,12.85,17.97,12.74,7.74,20.25
24.76,145.1,2.62,0.01,1.0,2.04,1.5,10.33,13.61,6.01,4.63,21.26
16.68,148.6,3.3,0.01,1.81,2.32,1.5,13.34,13.82,0.21,0.21,20.24
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.05,16.07,5.12,7.01,19.36
17.2,116.9,2.57,0.01,2.44,2.23,1.5,10.62,12.5,8.07,9.07,20.7
22.7,106.5,1.07,0.01,2.56,2.41,1.5,10.06,15.38,9.92,4.92,20.17
24.15,132.2,1.02,0.01,2.45,2.43,1.5,14.15,15.19,4.66,3.66,18.51
17.74,128.0,3.02,0.01,1.93,2.43,1.5,10.98,15.98,4.63,9.28,19.6
19.28,140.4,2.06,0.01,1.64,2.38,1.5,11.54,15.87,7.54,3.54,20.69
17.14,109.9,1.43,0.01,2.13,2.02,1.5,10.55,15.4,5.29,1.29,19.19
17.32,110.4,3.75,0.01,1.24,2.28,1.5,11.52,16.68,6.96,9.0,20.55
22.06,123.9,1.38,0.01,2.74,2.08,1.5,11.01,13.45,4.35,2.35,20.6
22.29,109.4,2.93,0.01,1.15,2.1,1.5,13.0,15.99,6.72,4.72,19.6
17.95,136.6,3.84,0.01,1.07,2.39,1.5,10.28,16.68,3.08,6.32,19.39
20.08,113.1,2.07,0.01,1.32,2.4,1.5,10.53,17.89,2.83,5.04,20.13
15.45,139.4,1.57,0.01,2.58,2.37,1.5,10.75,14.41,3.47,6.47,20.49
22.23,108.8,3.16,0.01,1.0,2.43,1.5,12.79,13.23,7.55,7.55,20.48
24.87,113.9,1.01,0.01,2.67,2.43,1.5,13.64,14.13,3.99,3.99,20.0
21.14,116.2,2.37,0.01,1.97,2.42,1.5,12.13,12.77,3.54,3.54,20.01
19.33,145.5,2.82,0.01,1.82,2.25,1.5,12.49,16.74,1.08,5.08,20.17
24.43,125.9,1.58,0.01,2.11,2.12,1.5,13.5,14.32,4.25,4.25,19.73
19.4,112.8,3.41,0.01,1.19,2.06,1.5,14.64,17.17,7.86,6.43,16.84
15.14,135.8,2.69,0.01,2.68,2.26,1.5,13.96,15.57,7.5,6.5,20.35
21.48,109.0,1.97,0.01,1.52,2.2,1.5,11.21,13.26,7.13,5.13,20.14
24.82,131.8,2.13,0.01,1.54,2.31,1.5,11.26,16.34,6.83,1.83,20.18
18.3,134.9,1.81,0.01,3.0,2.15,1.5,12.72,13.9,11.79,10.79,19.27
16.84,129.3,3.69,0.01,1.41,2.46,1.5,11.39,14.87,6.65,3.65,19.48
15.14,120.8,3.82,0.01,1.58,2.39,1.5,10.87,12.74,2.31,3.31,19.97
21.99,134.4,1.76,0.01,2.38,2.12,1.5,12.12,12.98,0.92,0.92,20.66
21.32,135.4,2.84,0.01,1.41,2.08,1.5,10.75,14.11,5.94,2.94,19.81
19.63,121.4,2.49,0.01,1.48,2.17,1.5,11.31,16.76,11.62,6.62,20.5
21.07,107.3,2.53,0.01,1.83,2.43,1.5,13.36,15.07,2.0,3.0,19.66
24.87,147.4,2.66,0.01,1.0,2.32,1.5,12.83,13.75,4.38,4.38,20.79
16.08,131.2,1.14,0.01,1.85,2.03,1.5,13.52,15.35,4.01,3.01,19.73
22.47,117.0,3.08,0.01,1.0,2.26,1.5,10.14,15.15,5.61,3.67,20.64
19.34,119.1,2.41,0.01,2.21,2.18,1.5,13.87,14.42,5.68,5.68,19.39
16.97,129.3,3.74,0.01,1.35,2.48,1.5,11.39,14.87,6.65,6.66,20.58
20.45,147.5,3.43,0.01,1.0,2.21,1.5,10.87,16.48,2.16,2.16,19.66
21.32,135.4,2.84,0.01,1.29,2.08,1.5,10.75,15.58,5.95,2.96,20.43
15.79,106.6,3.38,0.01,1.74,2.16,1.5,13.46,17.12,4.36,1.36,18.98
24.48,111.1,1.76,0.01,1.24,2.22,1.5,12.15,15.11,5.41,3.41,19.79
22.47,117.1,2.87,0.01,1.21,2.3,1.5,10.14,15.15,7.18,3.67,19.61
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.05,16.29,5.12,6.79,19.31
24.13,113.2,1.27,0.01,2.54,2.38,1.5,14.29,17.52,0.18,1.3,17.36
22.7,106.7,1.15,0.01,2.56,2.18,1.5,14.01,15.39,5.91,4.91,20.07
22.23,108.8,3.16,0.01,1.0,2.43,1.5,12.79,13.23,7.54,7.54,20.45
15.34,139.4,1.57,0.01,2.58,2.0,1.5,10.55,14.42,3.47,1.29,19.85
20.34,117.6,2.76,0.01,1.0,2.22,1.5,12.56,13.46,0.5,0.5,20.31
22.37,135.8,2.93,0.01,1.14,2.11,1.5,13.0,15.57,6.91,4.91,19.94
18.3,133.9,2.19,0.01,1.45,2.16,1.5,12.72,15.99,11.62,8.71,18.66
24.87,114.3,1.01,0.01,1.43,2.31,1.5,13.61,14.13,3.99,3.99,20.11
23.26,111.0,1.29,0.01,2.66,2.35,1.5,12.09,16.65,0.55,3.09,19.47
20.39,107.1,2.51,0.01,1.43,2.43,1.5,10.14,15.36,6.72,7.25,19.87
16.84,136.4,3.8,0.01,1.16,2.21,1.5,13.4,17.35,2.88,2.88,20.07
24.24,125.9,1.69,0.01,2.05,2.12,1.5,13.5,14.74,3.93,3.94,19.35
16.07,127.5,3.82,0.01,1.41,2.35,1.5,10.87,12.74,2.31,2.99,20.29
21.99,134.4,1.76,0.01,2.38,2.48,1.5,12.12,16.02,0.92,0.92,18.96
18.0,107.2,2.12,0.01,1.21,2.28,1.5,11.13,16.34,8.82,6.96,20.81
23.91,109.5,2.86,0.01,1.0,2.43,1.5,12.79,15.52,5.52,3.57,19.63
20.72,131.2,2.56,0.01,1.83,2.27,1.5,12.33,13.11,1.09,1.09,20.45
17.32,110.4,3.75,0.01,1.24,2.28,1.5,11.52,16.68,7.84,9.0,19.95
19.47,146.8,1.88,0.01,1.86,2.06,1.5,10.21,15.43,2.01,7.01,19.83
22.7,100.5,1.12,0.01,2.56,2.41,1.5,10.06,15.4,7.63,2.63,20.38
20.34,115.7,3.36,0.01,1.0,2.2,1.5,12.53,17.51,0.5,0.06,19.68
15.15,139.3,1.08,0.01,1.97,2.44,1.5,10.9,14.31,2.45,3.35,20.36
22.89,109.4,2.93,0.01,1.04,2.1,1.5,13.0,13.57,4.72,4.72,19.92
22.85,136.6,2.97,0.01,1.0,2.13,1.5,10.25,16.68,8.12,3.47,21.1
15.8,136.2,1.55,0.01,3.62,2.41,1.5,13.44,14.56,2.58,3.58,20.15
21.52,109.0,2.01,0.01,1.52,2.2,1.5,11.21,13.26,5.64,5.13,20.6
19.92,136.5,2.41,0.01,2.09,2.07,1.5,10.45,15.64,5.12,7.01,19.89
20.79,106.2,1.01,0.01,3.41,2.46,1.5,13.98,15.02,2.33,2.67,20.25
24.96,119.1,2.41,0.01,1.19,2.13,1.5,12.72,14.42,4.37,3.62,20.83
19.62,119.9,1.03,0.01,1.48,2.08,1.5,11.38,11.49,5.98,5.98,20.49
17.29,133.2,2.27,0.01,2.51,2.08,1.5,14.4,17.97,10.4,7.4,18.08
24.48,113.6,1.08,0.01,2.66,2.38,1.5,10.03,12.93,3.03,1.03,19.93
24.51,146.4,2.76,0.01,1.0,2.48,1.5,10.86,13.82,6.01,4.55,20.54
24.22,122.9,1.01,0.01,2.34,2.38,1.5,11.85,15.97,6.81,2.81,18.89
23.4,142.7,1.3,0.01,2.63,2.35,1.5,13.05,16.4,0.55,3.2,19.91
19.5,121.4,2.44,0.01,1.48,2.14,1.5,11.31,16.76,8.75,3.75,19.67
16.2,146.3,2.35,0.01,2.74,2.48,1.5,11.19,11.76,0.05,0.05,20.54
19.4,112.8,3.59,0.01,1.0,2.06,1.5,14.64,17.17,7.86,6.43,16.77
23.91,101.4,2.57,0.01,1.29,2.43,1.5,12.79,14.05,4.55,3.55,21.17
19.17,136.6,1.07,0.01,1.91,2.08,1.5,10.46,11.38,5.53,5.53,20.34
23.65,116.9,2.86,0.01,1.0,2.23,1.5,10.07,12.5,8.07,6.85,20.97
21.14,116.2,2.41,0.01,1.93,2.42,1.5,10.53,12.73,3.56,3.84,20.77
16.35,117.8,1.08,0.01,1.48,2.38,1.5,10.15,12.93,13.08,12.11,19.67
20.49,147.4,1.05,0.01,1.02,2.32,1.5,12.73,13.81,4.63,4.12,20.65
17.45,140.4,2.02,0.01,2.59,2.38,1.5,10.97,11.02,0.96,0.96,19.87
19.34,116.4,2.34,0.01,2.32,2.41,1.5,10.04,14.41,5.84,4.93,20.9
15.1,126.9,1.01,0.01,3.91,2.46,1.5,13.98,17.32,2.33,2.52,18.35
17.25,105.7,1.43,0.01,2.13,2.4,1.5,10.75,15.39,5.29,6.47,20.41
24.76,143.2,2.62,0.01,1.0,2.04,1.5,10.33,17.65,6.01,0.59,21.14
15.93,109.4,2.69,0.01,1.14,2.25,1.5,13.96,15.99,6.72,6.31,19.75
16.39,140.4,1.81,0.01,3.05,2.45,1.5,11.74,13.92,11.79,10.6,20.24
24.82,131.4,2.13,0.01,1.56,2.43,1.5,11.29,16.34,6.83,1.83,20.04
21.07,121.2,3.08,0.01,1.28,2.44,1.5,13.36,15.07,1.96,2.96,19.52
17.81,139.6,2.88,0.01,1.07,2.39,1.5,10.28,16.68,0.1,6.1,19.56
17.92,128.0,3.02,0.01,1.89,2.43,1.5,10.98,15.98,4.64,9.1,19.93
15.15,120.8,1.14,0.01,1.6,2.07,1.5,13.52,15.35,4.01,3.33,19.47
16.39,140.4,2.19,0.01,1.5,2.09,1.5,11.74,12.97,11.6,10.6,20.9
24.82,131.8,2.71,0.01,1.0,2.48,1.5,13.16,17.42,4.76,0.76,20.16
22.23,100.8,2.57,0.01,1.0,2.43,1.5,12.79,13.23,7.47,7.47,20.04
24.4,129.1,2.77,0.01,1.0,2.47,1.5,12.3,14.37,0.76,2.76,19.76
16.88,123.9,3.67,0.01,1.37,2.36,1.5,11.05,16.89,6.41,4.0,20.09
19.4,112.8,3.41,0.01,1.18,2.06,1.5,14.64,17.17,6.98,6.43,16.51
19.79,123.7,3.41,0.01,1.18,2.45,1.5,10.08,16.19,3.39,4.03,20.11
16.6,129.3,3.69,0.01,1.41,2.46,1.5,11.52,14.87,6.65,4.08,19.55
16.15,147.5,2.35,0.01,2.74,2.22,1.5,11.22,17.23,6.05,4.58,19.15
19.42,115.7,2.88,0.01,1.69,2.22,1.5,13.66,16.08,2.11,2.11,19.17
18.08,144.0,3.83,0.01,1.06,2.4,1.5,11.29,16.84,3.14,3.18,20.56
21.32,148.3,2.83,0.01,1.37,2.09,1.5,10.75,14.11,5.94,2.94,19.8
22.43,117.0,3.04,0.01,1.0,2.26,1.5,10.14,15.15,7.1,3.67,19.54
21.91,109.4,2.33,0.01,1.89,2.49,1.5,10.08,12.41,3.09,4.19,19.9
16.68,109.8,2.71,0.01,1.73,2.16,1.5,13.46,17.01,4.36,6.69,20.08
15.43,128.0,2.53,0.01,1.83,2.43,1.5,13.36,17.37,2.0,3.0,18.33
19.18,137.5,2.49,0.01,1.91,2.17,1.5,10.45,16.76,11.74,6.6,20.22
21.17,116.4,2.49,0.01,1.71,2.18,1.5,12.99,14.99,0.25,0.64,19.89
16.09,119.8,1.2,0.01,1.47,2.38,1.5,14.84,17.46,0.72,2.72,16.38
20.74,145.0,2.61,0.01,1.0,2.04,1.5,10.34,10.8,2.09,2.09,19.34
15.61,132.2,1.57,0.01,1.1,2.43,1.5,14.27,14.97,3.44,3.44,20.12
23.93,111.8,1.2,0.01,2.58,2.38,1.5,14.54,17.46,3.3,1.3,17.55
22.03,122.4,2.93,0.01,1.15,2.11,1.5,13.0,16.4,6.72,4.58,19.74
24.32,147.5,2.72,0.01,1.0,2.12,1.5,10.51,11.82,3.23,2.81,19.45
16.4,132.6,1.14,0.01,1.86,2.03,1.5,13.52,14.53,0.56,1.56,20.1
15.94,109.9,1.34,0.01,1.08,2.37,1.5,11.97,15.98,5.28,7.2,19.99
17.8,133.2,1.84,0.01,2.51,2.08,1.5,14.4,15.08,3.36,3.36,19.96
23.82,101.4,1.0,0.01,2.88,2.46,1.5,10.05,17.41,2.33,1.78,20.67
19.45,116.1,2.88,0.01,1.68,2.23,1.5,13.63,17.72,6.04,2.04,19.82
21.79,101.8,2.93,0.01,1.15,2.09,1.5,13.0,16.4,6.26,3.51,20.15
16.01,119.8,1.2,0.01,2.69,2.38,1.5,14.84,17.46,2.62,0.62,16.73
21.11,107.3,1.07,0.01,1.83,2.43,1.5,13.45,15.07,2.0,3.0,19.76
24.82,124.6,2.13,0.01,1.54,2.31,1.5,13.16,16.34,3.74,0.74,19.49
23.66,144.0,2.9,0.01,1.0,2.44,1.5,12.81,16.79,5.54,2.54,20.04
15.11,112.8,3.42,0.01,1.58,2.39,1.5,10.9,12.75,6.98,6.52,20.62
17.37,112.6,3.23,0.01,1.59,2.31,1.5,14.85,16.85,3.8,4.8,16.92
20.81,139.1,1.07,0.01,2.02,2.44,1.5,14.22,14.97,7.22,7.22,20.31
21.99,134.4,1.79,0.01,2.34,2.09,1.5,12.12,16.02,0.74,1.14,19.43
23.91,133.3,1.22,0.01,1.56,2.43,1.5,14.57,17.48,2.96,1.61,16.78
24.32,147.3,2.72,0.01,1.0,2.12,1.5,10.51,12.05,2.75,1.75,20.83
18.3,133.9,2.19,0.01,1.45,2.16,1.5,12.79,15.99,11.62,8.71,18.66
24.8,147.0,2.62,0.01,1.0,2.08,1.5,10.75,14.11,4.4,4.09,20.08
22.7,106.7,1.88,0.01,2.14,2.2,1.5,14.1,15.39,5.22,4.22,20.04
24.76,146.3,2.61,0.01,1.01,2.04,1.5,10.33,13.61,0.24,3.24,19.63
17.47,129.3,3.69,0.01,1.3,2.41,1.5,10.34,14.87,6.65,4.08,20.5
15.19,126.9,1.01,0.01,3.91,2.46,1.5,13.98,17.01,4.4,2.52,18.76
24.15,132.2,1.04,0.01,2.45,2.43,1.5,14.15,15.19,4.66,3.66,18.51
17.11,109.4,1.44,0.01,2.14,2.1,1.5,10.55,15.4,5.29,5.02,20.21
18.3,133.9,1.0,0.01,1.45,2.38,1.5,12.72,16.14,11.56,8.56,18.73
16.09,145.5,1.2,0.01,1.46,2.38,1.5,14.84,17.46,0.77,0.6,15.1
19.18,137.5,2.49,0.01,1.91,2.15,1.5,10.5,16.76,11.74,6.6,20.26
15.15,120.8,1.14,0.01,1.6,2.08,1.5,13.52,15.35,4.01,3.33,19.48
22.7,100.8,2.58,0.01,1.01,2.41,1.5,10.0,15.4,7.47,4.9,20.49
24.13,113.2,1.27,0.01,1.38,2.44,1.5,14.24,17.52,0.24,1.3,17.34
24.82,131.8,2.61,0.01,1.0,2.06,1.5,13.18,17.42,4.76,0.76,19.91
19.92,115.4,2.41,0.01,2.09,2.07,1.5,10.45,15.64,5.84,7.01,20.48
16.08,131.2,1.14,0.01,1.85,2.03,1.5,11.29,15.35,7.01,3.01,19.97
23.82,112.9,2.72,0.01,1.0,2.12,1.5,10.51,17.91,3.23,1.26,20.15
17.3,132.1,3.24,0.01,1.59,2.29,1.5,14.85,16.77,4.0,4.84,16.74
23.28,109.8,2.71,0.01,1.2,2.16,1.5,13.49,17.06,4.36,2.66,18.86
19.63,115.6,3.16,0.01,1.0,2.18,1.5,10.14,15.15,7.1,3.67,19.56
24.4,128.3,2.77,0.01,1.0,2.46,1.5,12.3,14.37,6.23,4.23,19.6
22.23,108.8,2.98,0.01,1.0,2.32,1.5,13.58,14.13,6.64,6.64,19.69
24.25,109.6,1.2,0.01,2.52,2.08,1.5,14.71,17.47,3.28,1.28,16.99
19.4,136.6,3.59,0.01,1.0,2.06,1.5,13.93,15.56,7.43,6.43,20.2
22.17,109.4,3.1,0.01,1.0,2.1,1.5,13.54,13.57,4.72,4.72,19.34
17.14,127.2,1.43,0.01,2.13,2.35,1.5,10.55,15.4,5.22,1.29,19.37
24.84,107.4,2.53,0.01,1.16,2.44,1.5,13.36,15.09,2.0,3.0,19.73
15.1,126.9,1.01,0.01,3.79,2.46,1.5,13.98,17.32,2.33,3.04,18.51
24.02,111.1,2.23,0.01,1.24,2.22,1.5,10.55,17.92,7.45,1.06,19.41
16.32,126.3,1.12,0.01,2.56,2.41,1.5,14.09,15.31,3.52,2.52,20.53
24.52,125.9,1.58,0.01,1.83,2.28,1.5,12.34,14.22,4.25,3.88,21.0
21.21,137.1,2.01,0.01,1.82,2.45,1.5,12.17,16.03,2.11,4.11,20.62
23.91,122.1,2.57,0.01,1.29,2.45,1.5,12.79,14.05,4.55,4.62,20.43
